model_label,marker_kind,eligibility,retained_labels,retained_class_count,site_kind,site_role,layer,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,19,0.575,0.6,0.5874999999999999,40,4,16,16,0.6,0.6,,,2007.756591796875,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,20,0.525,0.525,0.525,40,4,16,16,0.5,0.6,,,1775.3443603515625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,21,0.55,0.6,0.575,40,4,16,16,0.7,0.6,,,1809.824462890625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,22,0.6,0.6,0.6,40,4,16,16,0.4,0.6,,,1732.8695068359375,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,23,0.7,0.7,0.7,40,4,16,16,0.4,0.6,,,1765.427001953125,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,24,0.625,0.75,0.6875,40,4,16,16,0.6,0.6,,,1639.681640625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,25,0.6,0.75,0.675,40,4,16,16,0.7,0.6,,,1717.5943603515625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,26,0.65,0.75,0.7,40,4,16,16,0.5,0.4,,,1713.1900634765625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,27,0.625,0.725,0.675,40,4,16,16,0.6,0.5,,,1701.309326171875,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,28,0.625,0.725,0.675,40,4,16,16,0.5,0.5,,,1741.2073974609375,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,29,0.725,0.675,0.7,40,4,16,16,0.7,0.4,,,1717.7054443359375,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,30,0.75,0.7,0.725,40,4,16,16,0.7,0.4,,,1680.7259521484375,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,31,0.725,0.65,0.6875,40,4,16,16,0.8,0.4,,,1714.158203125,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,32,0.775,0.625,0.7,40,4,16,16,0.7,0.4,,,1806.0,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,33,0.75,0.675,0.7125,40,4,16,16,0.6,0.4,,,1759.535888671875,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,34,0.825,0.8,0.8125,40,4,16,16,0.7,0.7,,,1785.2418212890625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,35,0.9,0.875,0.8875,40,4,16,16,0.7,0.6,,,1726.2750244140625,0.0,10,1,1,1,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,0,0.075,0.0875,0.08124999999999999,80,8,16,16,0.1,0.075,0.25412715489730237,-5.949489256936409,271.3271179199219,1067.6825073242187,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,1,0.1125,0.0625,0.0875,80,8,16,16,0.15,0.15,0.2641273262223624,-5.781866650041381,350.0044250488281,1325.1352294921876,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,2,0.1625,0.1375,0.15000000000000002,80,8,16,16,0.1,0.125,0.2919022196096036,-5.347626026463198,325.6728210449219,1115.6914855957032,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,3,0.1875,0.1375,0.1625,80,8,16,16,0.225,0.1,0.27638848912801517,-5.584800481729603,251.7039031982422,910.6888061523438,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,4,0.1625,0.1875,0.175,80,8,16,16,0.2,0.175,0.29396106630237034,-5.317101859474605,213.1813201904297,725.2025680541992,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,5,0.225,0.15,0.1875,80,8,16,16,0.225,0.25,0.3097223085696474,-5.090275123062126,206.8270263671875,667.7821411132812,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,6,0.2125,0.1125,0.1625,80,8,16,16,0.275,0.2,0.31176375122626176,-5.061743816345837,193.58865356445312,620.946639251709,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,7,0.2375,0.1625,0.2,80,8,16,16,0.2,0.225,0.3757067402449174,-4.251510135474313,216.53564453125,576.3421875,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,8,0.2375,0.2,0.21875,80,8,16,16,0.325,0.275,0.4195151666592221,-3.7725233357820827,291.29443359375,694.3597198486328,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,9,0.25,0.275,0.2625,80,8,16,16,0.35,0.3,0.5691496689789942,-2.4477351240215457,376.87518310546875,662.1723663330079,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,10,0.3,0.35,0.32499999999999996,80,8,16,16,0.375,0.375,0.7529990909307634,-1.2320554810738895,487.5523376464844,647.4806457519531,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,11,0.3875,0.35,0.36875,80,8,16,16,0.525,0.4,0.9481152760672419,-0.23138855999182545,610.9068603515625,644.338168334961,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,12,0.3875,0.3375,0.36250000000000004,80,8,16,16,0.525,0.425,0.9279057294591243,-0.3249614366836463,613.8855590820312,661.5818176269531,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,13,0.4625,0.4125,0.4375,80,8,16,16,0.65,0.525,1.4950408302751161,1.74653053610974,866.17236328125,579.3636840820312,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,14,0.4875,0.4375,0.4625,80,8,16,16,0.65,0.6,1.6978194871230867,2.2989151399171335,991.9739990234375,584.263525390625,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,15,0.5875,0.6,0.59375,80,8,16,16,0.725,0.675,2.088735622370916,3.198834734836311,1113.094970703125,532.9037139892578,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,16,0.6125,0.575,0.59375,80,8,16,16,0.725,0.7,2.7394668449866155,4.376660486559289,1291.2476806640625,471.34999389648436,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,17,0.6,0.6,0.6,80,8,16,16,0.8,0.725,3.1536601375454336,4.988148886309278,1546.6253662109375,490.4223342895508,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,18,0.725,0.65,0.6875,80,8,16,16,0.825,0.875,3.8751262988992203,5.882858616864932,1708.8607177734375,440.98194122314453,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,19,0.575,0.6375,0.60625,80,8,16,16,0.8,0.8,3.6910926529466317,5.671549468912462,1673.783203125,453.4655075073242,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,20,0.6375,0.65,0.64375,80,8,16,16,0.65,0.675,4.48676832484578,6.519336452320555,1688.4927978515625,376.32716369628906,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,21,0.675,0.575,0.625,80,8,16,16,0.625,0.675,4.68429367912018,6.706441150986892,1688.3275146484375,360.4230712890625,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,22,0.675,0.6,0.6375,80,8,16,16,0.625,0.675,5.655858175206494,7.524985106726011,1755.369873046875,310.363134765625,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,23,0.7,0.6125,0.65625,80,8,16,16,0.775,0.725,7.106946688471389,8.516830576698743,1853.847900390625,260.8501205444336,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,24,0.5875,0.5,0.54375,80,8,16,16,0.7,0.675,6.859680874667509,8.363039119757426,1720.8203125,250.86011199951173,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,25,0.6125,0.5375,0.575,80,8,16,16,0.725,0.725,8.054293277032837,9.06027439311405,1796.1019287109375,222.999320602417,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,26,0.6,0.5125,0.5562499999999999,80,8,16,16,0.75,0.7,7.935791747562963,8.995902624637953,1765.3551025390625,222.45481719970704,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,27,0.575,0.4625,0.51875,80,8,16,16,0.7,0.625,7.418064374336941,8.70290597838372,1707.1480712890625,230.1338981628418,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,28,0.6875,0.55,0.61875,80,8,16,16,0.775,0.7,6.150025498744394,7.888769164162344,1676.65625,272.6259021759033,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,29,0.6375,0.5625,0.6,80,8,16,16,0.75,0.675,6.849119975320758,8.356347737677034,1420.438232421875,207.38988914489747,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,30,0.675,0.55,0.6125,80,8,16,16,0.8,0.7,6.636659283539585,8.219495221656373,1381.3314208984375,208.1365581512451,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,31,0.675,0.5875,0.6312500000000001,80,8,16,16,0.75,0.65,7.716687109711511,8.87430891168626,1421.4232177734375,184.201224899292,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,32,0.6625,0.55,0.60625,80,8,16,16,0.7,0.675,7.7458667486481065,8.890700215908593,1347.647216796875,173.98275241851806,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,33,0.65,0.5125,0.58125,80,8,16,16,0.7,0.65,8.36809382477075,9.226265409486013,1324.1046142578125,158.23252487182617,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,34,0.7125,0.5,0.60625,80,8,16,16,0.75,0.65,8.53257711373735,9.310802219338907,1270.4251708984375,148.8911443710327,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,item_end,completed_item_endpoint,35,0.6,0.4875,0.54375,80,8,16,16,0.675,0.55,8.496109134753224,9.292200823999053,1328.6129150390625,156.3789840698242,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,0,0.3733333333333333,0.27666666666666667,0.32499999999999996,59,6,16,16,0.425,0.325,1.0786208787905665,0.3286882264208551,701.62841796875,650.4865905761719,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,1,0.5066666666666667,0.42666666666666664,0.4666666666666667,59,6,16,16,0.475,0.45,3.466568514000331,5.398997881084904,1198.10888671875,345.6181182861328,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,2,0.5933333333333333,0.5266666666666666,0.5599999999999999,59,6,16,16,0.525,0.525,3.693233040528802,5.674067122062363,1543.0526123046875,417.8053741455078,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,3,0.6766666666666666,0.5433333333333332,0.6099999999999999,59,6,16,16,0.55,0.55,4.507516409858899,6.539373164700239,1546.0604248046875,342.99607238769534,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,4,0.71,0.56,0.635,59,6,16,16,0.625,0.525,6.455739154965086,8.099459743398066,1666.9765625,258.2162200927734,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,5,0.6766666666666666,0.6100000000000001,0.6433333333333333,59,6,16,16,0.6,0.55,7.157908413947274,8.547861372543512,1718.518798828125,240.08672637939452,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,59,6,16,16,0.85,0.9,7.419949649517031,8.704009582424897,1695.8109130859375,228.54749603271483,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,7,0.7,0.6766666666666666,0.6883333333333332,59,6,16,16,0.7,0.725,6.19839188623463,7.9227903054298014,1862.3310546875,300.45390625,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,8,0.6166666666666666,0.6799999999999999,0.6483333333333332,59,6,16,16,0.7,0.7,5.952793071928023,7.747207860824503,2021.9410400390625,339.6625778198242,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,9,0.6833333333333333,0.6799999999999999,0.6816666666666666,59,6,16,16,0.675,0.675,6.163667822127872,7.898392252922965,1945.95703125,315.7141311645508,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,10,0.7966666666666666,0.78,0.7883333333333333,59,6,16,16,0.7,0.75,5.907730270441941,7.714206584860847,2106.913818359375,356.6367660522461,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,11,0.78,0.8133333333333332,0.7966666666666666,59,6,16,16,0.825,0.85,6.2650205864295385,7.969225023945042,2350.20654296875,375.1314956665039,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,12,0.9466666666666667,0.9466666666666669,0.9466666666666668,59,6,16,16,0.95,0.975,6.399991510403426,8.061793978921074,2333.735595703125,364.64667053222655,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,13,0.9666666666666668,0.9800000000000001,0.9733333333333334,59,6,16,16,1.0,1.0,5.571303696028881,7.459568328293308,2472.2431640625,443.7458984375,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,14,0.9633333333333335,0.9266666666666665,0.9450000000000001,59,6,16,16,1.0,1.0,5.35797278202785,7.290005031047513,2254.57080078125,420.78802795410155,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,15,0.9466666666666669,0.9266666666666665,0.9366666666666668,59,6,16,16,1.0,1.0,4.8567292681396,6.863438949842402,2120.007568359375,436.50931549072266,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,16,0.93,0.8800000000000001,0.905,59,6,16,16,1.0,0.95,4.702765762955828,6.723533477894246,2062.892822265625,438.65523529052734,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,17,0.8799999999999999,0.78,0.83,59,6,16,16,0.975,0.875,5.208390822544089,7.167035649814183,2170.601806640625,416.75094680786134,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,18,0.9333333333333333,0.7966666666666666,0.865,59,6,16,16,0.975,0.925,5.798809530566973,7.633388440159789,2179.23486328125,375.8072845458984,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,19,0.8966666666666667,0.7633333333333333,0.8300000000000001,59,6,16,16,0.975,0.925,5.977419262013889,7.765137187403585,2096.23193359375,350.69180221557616,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,20,0.8466666666666667,0.7633333333333333,0.8049999999999999,59,6,16,16,0.95,0.825,5.51121010177544,7.412469677851188,1945.3782958984375,352.985689163208,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,21,0.7966666666666666,0.7833333333333334,0.79,59,6,16,16,0.925,0.825,5.881888359609018,7.695167771812702,1906.037841796875,324.0520263671875,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,22,0.9,0.8333333333333333,0.8666666666666667,59,6,16,16,0.975,0.9,7.259751143922254,8.60921733830437,2054.265625,282.9663970947266,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,23,0.9833333333333334,0.9833333333333334,0.9833333333333334,59,6,16,16,1.0,1.0,10.886646088077443,10.368941047523716,2383.555419921875,218.94304275512695,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,24,0.9833333333333334,0.9666666666666668,0.9750000000000001,59,6,16,16,1.0,1.0,11.418958290627717,10.576264866359864,2226.093505859375,194.94716148376466,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,25,0.9833333333333334,0.9833333333333334,0.9833333333333334,59,6,16,16,1.0,1.0,13.276419990326037,11.230809825581979,2378.67333984375,179.1652675628662,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,26,0.9833333333333334,0.9833333333333334,0.9833333333333334,59,6,16,16,1.0,1.0,13.832786854817542,11.409096850797658,2410.778076171875,174.27999877929688,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,27,0.9666666666666668,0.9666666666666668,0.9666666666666668,59,6,16,16,1.0,1.0,14.284905906377597,11.548773840624387,2430.13818359375,170.11929931640626,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,28,0.9666666666666668,0.9666666666666668,0.9666666666666668,59,6,16,16,1.0,1.0,14.712969501045404,11.677003347102787,2467.71337890625,167.72367935180665,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,29,0.9833333333333334,0.9833333333333334,0.9833333333333334,59,6,16,16,1.0,1.0,27.246827254579266,14.353159383172327,2889.24755859375,106.03977966308594,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,30,0.9833333333333334,0.9833333333333334,0.9833333333333334,59,6,16,16,1.0,1.0,27.225961607309713,14.349832277619981,2864.37353515625,105.20743312835694,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,31,0.9833333333333334,0.9833333333333334,0.9833333333333334,59,6,16,16,1.0,1.0,27.40191310722174,14.37780884824235,2833.767578125,103.41495380401611,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,32,0.9833333333333334,0.9833333333333334,0.9833333333333334,59,6,16,16,1.0,1.0,32.99788863758663,15.184861525330293,2968.98193359375,89.97490615844727,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,33,0.9833333333333334,0.9833333333333334,0.9833333333333334,59,6,16,16,1.0,1.0,32.68118191241739,15.14297754370756,3046.43798828125,93.21688537597656,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,34,0.9833333333333334,0.9833333333333334,0.9833333333333334,59,6,16,16,1.0,1.0,29.786714756167637,14.7402260654013,3253.64794921875,109.23151397705078,40,4,4,4,16,0.1
Qwen3-8B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,35,0.9833333333333334,0.9833333333333334,0.9833333333333334,59,6,16,16,1.0,1.0,33.36162028495181,15.23247135003035,3377.038330078125,101.22524929046631,40,4,4,4,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,0,0.15,0.175,0.16249999999999998,40,4,16,16,0.2,0.1,,,3043.4453125,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,1,0.225,0.175,0.2,40,4,16,16,0.3,0.2,,,2274.4638671875,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,2,0.3,0.275,0.2875,40,4,16,16,0.4,0.6,,,2172.126953125,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,3,0.375,0.4,0.3875,40,4,16,16,0.4,0.6,,,2448.40966796875,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,4,0.45,0.55,0.5,40,4,16,16,0.6,0.5,,,2932.923583984375,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,5,0.35,0.5,0.425,40,4,16,16,0.4,0.6,,,2859.087158203125,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,6,0.4,0.5,0.45,40,4,16,16,0.2,0.3,,,2486.704345703125,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,7,0.425,0.5,0.4625,40,4,16,16,0.3,0.4,,,2424.60888671875,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,8,0.45,0.525,0.48750000000000004,40,4,16,16,0.4,0.4,,,2484.69580078125,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,9,0.425,0.5,0.4625,40,4,16,16,0.5,0.6,,,2569.22802734375,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,10,0.4,0.55,0.47500000000000003,40,4,16,16,0.7,0.6,,,2674.963623046875,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,11,0.375,0.475,0.425,40,4,16,16,0.8,0.7,,,2650.9384765625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,12,0.35,0.525,0.4375,40,4,16,16,0.5,0.4,,,2458.80859375,0.0,10,1,1,1,16,0.1
