model_label,query_variant,response_type,request_id,occurrence,bank_size,seed,split,gold_count,clean_exact,ranked_exact,random_exact_mean,ranked_damage,random_damage_mean,all_accuracy_damage_specificity,clean_correct_to_wrong_specificity,ranked_token_accuracy,random_token_accuracy_mean,token_accuracy_specificity
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,2,4,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,2,8,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,2,16,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,2,32,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,3,1,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,3,2,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,3,4,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,3,8,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,3,16,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,3,32,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,4,1,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,4,2,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,4,4,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,4,8,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,4,16,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,4,32,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,5,1,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,5,2,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,5,4,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,5,8,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,5,16,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,5,32,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,6,1,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,6,2,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,6,4,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,6,8,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,6,16,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,6,32,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,7,1,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,7,2,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,7,4,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,7,8,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,7,16,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1260,7,32,1260,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,1,1,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,1,2,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,1,4,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,1,8,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,1,16,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,1,32,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,2,1,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,2,2,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,2,4,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,2,8,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,2,16,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,2,32,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,3,1,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,3,2,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,3,4,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,3,8,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,3,16,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,3,32,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,4,1,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,4,2,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,4,4,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,4,8,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,4,16,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,4,32,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,5,1,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,5,2,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,5,4,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,5,8,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,5,16,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,5,32,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,6,1,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,6,2,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,6,4,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,6,8,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,6,16,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,6,32,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,7,1,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,7,2,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,7,4,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,7,8,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,7,16,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1261,7,32,1261,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1,1,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1,2,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1,4,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1,8,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1,16,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1,32,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,2,1,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,2,2,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,2,4,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,2,8,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,2,16,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,2,32,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,3,1,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,3,2,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,3,4,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,3,8,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,3,16,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,3,32,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,4,1,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,4,2,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,4,4,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,4,8,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,4,16,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,4,32,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,5,1,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,5,2,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,5,4,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,5,8,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,5,16,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,5,32,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,6,1,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,6,2,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,6,4,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,6,8,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,6,16,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,6,32,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,7,1,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,7,2,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,7,4,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Qwen3-8B,response_reference_pre_reference_d1,bare_or_list,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,7,8,1262,confirmation,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
