model_label,stage,mechanism,scope,response_type,bank_size,signed_count_gap,metric,primary_endpoint,seed_clusters,effect,ci95_low,ci95_high,sign_flip_p,sign_flip_method,sign_flip_assignments,holm_family,holm_family_size,holm_p_cross_model,holm_significant_0_05,source_statistics,source_sha256
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,bare_or_list,32,,token_accuracy_specificity,False,2,1.0,1.0,1.0,0.5,exact_enumeration,4,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,bare_or_list,4,,token_accuracy_specificity,False,2,0.0,0.0,0.0,1.0,exact_enumeration,4,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,bare_or_list,8,,token_accuracy_specificity,False,2,0.0,0.0,0.0,1.0,exact_enumeration,4,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,bare_or_list,1,,token_accuracy_specificity,False,12,0.005262494485409971,0.0,0.012919896640826873,0.5,exact_enumeration,4096,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,bare_or_list,16,,token_accuracy_specificity,False,12,-3.151194302640723e-05,-0.0034190458183651607,0.002678515157244595,1.0,exact_enumeration,4096,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,bare_or_list,2,,token_accuracy_specificity,False,12,0.0026785151572445956,0.0,0.0067435558076511005,0.5,exact_enumeration,4096,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,bare_or_list,32,,token_accuracy_specificity,False,12,0.014497531202256686,0.0026132404181184662,0.028211202821731503,0.09375,exact_enumeration,4096,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,bare_or_list,4,,token_accuracy_specificity,False,12,0.001100530737513153,-0.004458939938236594,0.006405518600640551,1.0,exact_enumeration,4096,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,bare_or_list,8,,token_accuracy_specificity,False,12,0.006464245403553402,0.0,0.013054538579212432,0.25,exact_enumeration,4096,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,1,,all_accuracy_damage_specificity,False,19,0.03955063096337335,0.009941520467836256,0.07325330871037243,0.0390625,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::all_accuracy_damage_specificity,12,0.2734375,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,16,,all_accuracy_damage_specificity,False,19,0.7345859776146019,0.6747402741747155,0.797587694870705,3.814697265625e-06,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::all_accuracy_damage_specificity,12,4.57763671875e-05,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,2,,all_accuracy_damage_specificity,False,19,0.3631989330050272,0.2577359700420642,0.46343875038473376,6.103515625e-05,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::all_accuracy_damage_specificity,12,0.00054931640625,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,32,,all_accuracy_damage_specificity,False,19,0.6771841885415292,0.6043976168491404,0.7522050740887306,3.814697265625e-06,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::all_accuracy_damage_specificity,12,4.57763671875e-05,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,4,,all_accuracy_damage_specificity,False,19,0.2739612188365651,0.17805478608802713,0.3701146506617421,0.0001220703125,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::all_accuracy_damage_specificity,12,0.0009765625,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,8,,all_accuracy_damage_specificity,False,19,0.31041346055196467,0.2154816866728224,0.40175438596491225,4.57763671875e-05,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::all_accuracy_damage_specificity,12,0.000457763671875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,1,,all_accuracy_damage_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,16,,all_accuracy_damage_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,2,,all_accuracy_damage_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,32,,all_accuracy_damage_specificity,False,9,0.006944444444444444,0.0,0.020833333333333332,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,4,,all_accuracy_damage_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,8,,all_accuracy_damage_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,1,,clean_correct_to_wrong_specificity,False,19,0.03955063096337335,0.009510618651892894,0.07405355493998153,0.0390625,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::clean_correct_to_wrong_specificity,12,0.2734375,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,16,,clean_correct_to_wrong_specificity,False,19,0.7345859776146019,0.6745938921377519,0.7939109225304978,3.814697265625e-06,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::clean_correct_to_wrong_specificity,12,4.57763671875e-05,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,2,,clean_correct_to_wrong_specificity,False,19,0.3631989330050272,0.25633528265107214,0.46035703293321023,6.103515625e-05,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::clean_correct_to_wrong_specificity,12,0.00054931640625,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,32,,clean_correct_to_wrong_specificity,False,19,0.6771841885415292,0.6028312008090401,0.753970342522974,3.814697265625e-06,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::clean_correct_to_wrong_specificity,12,4.57763671875e-05,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,4,,clean_correct_to_wrong_specificity,False,19,0.2739612188365651,0.17777777777777778,0.3689750692520775,0.0001220703125,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::clean_correct_to_wrong_specificity,12,0.0009765625,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,8,,clean_correct_to_wrong_specificity,False,19,0.31041346055196467,0.21626141376833896,0.40261618959679896,4.57763671875e-05,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::clean_correct_to_wrong_specificity,12,0.000457763671875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,1,,clean_correct_to_wrong_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,16,,clean_correct_to_wrong_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,2,,clean_correct_to_wrong_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,32,,clean_correct_to_wrong_specificity,False,9,0.006944444444444444,0.0,0.020833333333333332,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,4,,clean_correct_to_wrong_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,8,,clean_correct_to_wrong_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,1,,token_accuracy_specificity,False,19,0.03955063096337335,0.009356725146198829,0.07457679285934134,0.0390625,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::token_accuracy_specificity,12,0.2734375,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,16,,token_accuracy_specificity,False,19,0.7214280828777597,0.6448916150024182,0.7928341321139104,3.814697265625e-06,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::token_accuracy_specificity,12,4.57763671875e-05,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,2,,token_accuracy_specificity,False,19,0.36319893300502715,0.2585156971375808,0.46203318969939455,6.103515625e-05,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::token_accuracy_specificity,12,0.00054931640625,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,32,,token_accuracy_specificity,False,19,0.6737728824986442,0.6001720859165457,0.7476329713171819,3.814697265625e-06,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::token_accuracy_specificity,12,4.57763671875e-05,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,4,,token_accuracy_specificity,False,19,0.2739612188365651,0.1783618036318867,0.36870498614958436,0.0001220703125,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::token_accuracy_specificity,12,0.0009765625,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,8,,token_accuracy_specificity,False,19,0.31041346055196467,0.21672925002564897,0.40075176977531546,4.57763671875e-05,exact_enumeration,524288,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::token_accuracy_specificity,12,0.000457763671875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,1,,token_accuracy_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,16,,token_accuracy_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,2,,token_accuracy_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
