registered_bank_size,evaluation_scope,analysis_population,grammar_class,seed,seed_effect,n_anchor_units
8,discovery,clean_correct_only,macro_primary_grammars,1248,0.9666666666666666,9
8,discovery,clean_correct_only,macro_primary_grammars,1249,0.638888888888889,9
8,discovery,clean_correct_only,macro_primary_grammars,1250,0.75,8
8,discovery,clean_correct_only,macro_primary_grammars,1251,0.4666666666666667,8
8,discovery,clean_correct_only,macro_primary_grammars,1252,0.7111111111111111,9
8,discovery,clean_correct_only,macro_primary_grammars,1253,0.6666666666666666,9
8,discovery,clean_correct_only,adjacent_rank_after_city,1234,1.0,3
8,discovery,clean_correct_only,adjacent_rank_after_city,1235,0.6666666666666666,7
8,discovery,clean_correct_only,adjacent_rank_after_city,1236,0.6666666666666666,3
8,discovery,clean_correct_only,adjacent_rank_after_city,1237,0.5,2
8,discovery,clean_correct_only,adjacent_rank_after_city,1238,1.0,6
8,discovery,clean_correct_only,adjacent_rank_after_city,1239,0.9444444444444443,6
8,discovery,clean_correct_only,adjacent_rank_after_city,1240,1.0,2
8,discovery,clean_correct_only,adjacent_rank_after_city,1241,0.9166666666666666,4
8,discovery,clean_correct_only,adjacent_rank_after_city,1242,0.9523809523809523,7
8,discovery,clean_correct_only,adjacent_rank_after_city,1243,1.0,1
8,discovery,clean_correct_only,adjacent_rank_after_city,1244,1.0,4
8,discovery,clean_correct_only,adjacent_rank_after_city,1245,0.8888888888888888,3
8,discovery,clean_correct_only,adjacent_rank_after_city,1246,0.7333333333333333,5
8,discovery,clean_correct_only,adjacent_rank_after_city,1247,0.8666666666666666,5
8,discovery,clean_correct_only,adjacent_rank_after_city,1248,1.0,4
8,discovery,clean_correct_only,adjacent_rank_after_city,1249,0.3333333333333333,3
8,discovery,clean_correct_only,adjacent_rank_after_city,1250,1.0,2
8,discovery,clean_correct_only,adjacent_rank_after_city,1251,0.3333333333333333,3
8,discovery,clean_correct_only,adjacent_rank_after_city,1252,0.4666666666666666,5
8,discovery,clean_correct_only,adjacent_rank_after_city,1253,0.6666666666666666,9
8,discovery,clean_correct_only,adjacent_rank_before_city,1234,1.0,1
8,discovery,clean_correct_only,adjacent_rank_before_city,1238,1.0,1
8,discovery,clean_correct_only,adjacent_rank_before_city,1246,1.0,1
8,discovery,clean_correct_only,adjacent_rank_before_city,1252,1.0,1
8,discovery,clean_correct_only,same_unit_rank_after_city,1234,1.0,2
8,discovery,clean_correct_only,same_unit_rank_after_city,1236,0.75,4
8,discovery,clean_correct_only,same_unit_rank_after_city,1247,1.0,1
8,discovery,clean_correct_only,same_unit_rank_after_city,1250,0.6666666666666666,1
8,discovery,clean_correct_only,same_unit_rank_before_city,1234,0.8888888888888888,3
8,discovery,clean_correct_only,same_unit_rank_before_city,1235,0.8333333333333333,2
8,discovery,clean_correct_only,same_unit_rank_before_city,1236,0.8333333333333333,2
8,discovery,clean_correct_only,same_unit_rank_before_city,1237,0.5714285714285714,7
8,discovery,clean_correct_only,same_unit_rank_before_city,1238,0.0,1
8,discovery,clean_correct_only,same_unit_rank_before_city,1239,1.0,3
8,discovery,clean_correct_only,same_unit_rank_before_city,1240,0.8571428571428571,7
8,discovery,clean_correct_only,same_unit_rank_before_city,1241,0.8,5
8,discovery,clean_correct_only,same_unit_rank_before_city,1242,0.5,2
8,discovery,clean_correct_only,same_unit_rank_before_city,1243,0.5,8
8,discovery,clean_correct_only,same_unit_rank_before_city,1244,0.6,5
8,discovery,clean_correct_only,same_unit_rank_before_city,1245,0.5,4
8,discovery,clean_correct_only,same_unit_rank_before_city,1246,1.0,3
8,discovery,clean_correct_only,same_unit_rank_before_city,1247,0.6666666666666666,3
8,discovery,clean_correct_only,same_unit_rank_before_city,1248,0.9333333333333332,5
8,discovery,clean_correct_only,same_unit_rank_before_city,1249,0.9444444444444445,6
8,discovery,clean_correct_only,same_unit_rank_before_city,1250,0.5,6
8,discovery,clean_correct_only,same_unit_rank_before_city,1251,0.6,5
8,discovery,clean_correct_only,same_unit_rank_before_city,1252,0.6666666666666666,3
8,discovery,clean_correct_only,structural_invariant_bullet,1238,0.0,1
