model_label,role,site,population,target,factor,marginal_eta_squared,levels,observations
Qwen3-8B,trace_running,all_sites,all_confirmation,noise_orthogonal_rms,seed,0.0002586052868806576,10,144612
Qwen3-8B,trace_running,all_sites,all_confirmation,noise_orthogonal_rms,realization_id,0.0007024245512570279,30,144612
Qwen3-8B,trace_running,all_sites,all_confirmation,noise_orthogonal_rms,marker_kind,0.02703061874367948,5,144612
Qwen3-8B,trace_running,all_sites,all_confirmation,noise_orthogonal_rms,termination_kind,0.02702386936486474,7,144612
Qwen3-8B,trace_running,all_sites,all_confirmation,noise_orthogonal_rms,trace_order_class,1.740440092394022e-05,2,144612
Qwen3-8B,trace_running,all_sites,all_confirmation,noise_orthogonal_rms,site,0.4772425645814486,12,144612
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_total_rms,running_index,0.0013233908608229047,10,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_total_rms,position_bin,0.004316144401380135,8,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_total_rms,seed,0.00023508077756709714,10,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_total_rms,realization_id,0.0006761216045379962,30,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_total_rms,marker_kind,0.02612285843077994,5,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_total_rms,termination_kind,0.026136057277134073,7,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_total_rms,trace_order_class,1.739433448972281e-05,2,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_total_rms,site,0.49343772090418253,12,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_orthogonal_rms,running_index,0.0030734728451495444,10,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_orthogonal_rms,position_bin,0.0037504776602227973,8,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_orthogonal_rms,seed,0.00024047661554831183,10,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_orthogonal_rms,realization_id,0.0007555542732075932,30,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_orthogonal_rms,marker_kind,0.0270904869556406,5,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_orthogonal_rms,termination_kind,0.027092220440791355,7,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_orthogonal_rms,trace_order_class,1.7711209690317248e-05,2,142524
Qwen3-8B,trace_running,all_sites,correct_only_confirmation,noise_orthogonal_rms,site,0.4756342869971024,12,142524
Qwen3-8B,trace_running,city_end,all_confirmation,noise_total_rms,running_index,0.03125401355265679,10,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_total_rms,position_bin,0.08958466281490438,8,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_total_rms,seed,0.012817170562283875,10,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_total_rms,realization_id,0.014152245183509866,30,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_total_rms,marker_kind,0.27434106454237694,5,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_total_rms,termination_kind,0.282280019569377,7,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_total_rms,trace_order_class,0.00027553457811352875,2,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_total_rms,site,,1,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_orthogonal_rms,running_index,0.03490331593450424,10,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_orthogonal_rms,position_bin,0.12885468976935233,8,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_orthogonal_rms,seed,0.015407280626224653,10,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_orthogonal_rms,realization_id,0.017737382747002258,30,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_orthogonal_rms,marker_kind,0.33111970863733065,5,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_orthogonal_rms,termination_kind,0.3414251896944553,7,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_orthogonal_rms,trace_order_class,0.0002856322140511621,2,12051
Qwen3-8B,trace_running,city_end,all_confirmation,noise_orthogonal_rms,site,,1,12051
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_total_rms,running_index,0.030629227245648337,10,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_total_rms,position_bin,0.08964471954362808,8,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_total_rms,seed,0.012346044461348802,10,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_total_rms,realization_id,0.013576806058275121,30,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_total_rms,marker_kind,0.27175113027247666,5,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_total_rms,termination_kind,0.28153656128712595,7,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_total_rms,trace_order_class,0.0002721057867880741,2,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_total_rms,site,,1,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_orthogonal_rms,running_index,0.03505703207334827,10,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_orthogonal_rms,position_bin,0.1284842798648109,8,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_orthogonal_rms,seed,0.01491076539652576,10,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_orthogonal_rms,realization_id,0.01718054516475954,30,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_orthogonal_rms,marker_kind,0.32926616805954645,5,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_orthogonal_rms,termination_kind,0.34181336593838485,7,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_orthogonal_rms,trace_order_class,0.0002835203785025138,2,11877
Qwen3-8B,trace_running,city_end,correct_only_confirmation,noise_orthogonal_rms,site,,1,11877
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_total_rms,running_index,0.009307799028474251,10,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_total_rms,position_bin,0.12208480110119757,8,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_total_rms,seed,0.01134714822417028,10,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_total_rms,realization_id,0.01123225499714965,30,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_total_rms,marker_kind,0.17785860979066243,5,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_total_rms,termination_kind,0.18112943752265534,7,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_total_rms,trace_order_class,5.142691689009738e-06,2,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_total_rms,site,,1,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_orthogonal_rms,running_index,0.010843301036293577,10,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_orthogonal_rms,position_bin,0.13977201733386793,8,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_orthogonal_rms,seed,0.012218462851767148,10,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_orthogonal_rms,realization_id,0.011843232883236071,30,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_orthogonal_rms,marker_kind,0.20472060506464487,5,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_orthogonal_rms,termination_kind,0.2084843750326621,7,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_orthogonal_rms,trace_order_class,7.3509174268895105e-06,2,12051
Qwen3-8B,trace_running,city_middle,all_confirmation,noise_orthogonal_rms,site,,1,12051
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_total_rms,running_index,0.009978552908528624,10,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_total_rms,position_bin,0.12013451693289566,8,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_total_rms,seed,0.011320635944756465,10,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_total_rms,realization_id,0.011378637728523839,30,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_total_rms,marker_kind,0.17462021464960492,5,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_total_rms,termination_kind,0.17869335659945748,7,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_total_rms,trace_order_class,4.382228642607337e-06,2,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_total_rms,site,,1,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_orthogonal_rms,running_index,0.011676393403221614,10,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_orthogonal_rms,position_bin,0.13763722948265097,8,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_orthogonal_rms,seed,0.012163845428949108,10,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_orthogonal_rms,realization_id,0.0119329190942538,30,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_orthogonal_rms,marker_kind,0.20117460107179347,5,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_orthogonal_rms,termination_kind,0.20590434217522913,7,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_orthogonal_rms,trace_order_class,6.385291446511011e-06,2,11877
Qwen3-8B,trace_running,city_middle,correct_only_confirmation,noise_orthogonal_rms,site,,1,11877
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_total_rms,running_index,0.0033222503202601844,10,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_total_rms,position_bin,0.049946159573555374,8,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_total_rms,seed,0.011854797958176082,10,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_total_rms,realization_id,0.01330370237678137,30,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_total_rms,marker_kind,0.1618817865988633,5,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_total_rms,termination_kind,0.16591666303276165,7,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_total_rms,trace_order_class,0.00010647212963070657,2,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_total_rms,site,,1,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_orthogonal_rms,running_index,0.008087738117469252,10,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_orthogonal_rms,position_bin,0.06897282976456702,8,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_orthogonal_rms,seed,0.01504167305015934,10,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_orthogonal_rms,realization_id,0.015487907754168731,30,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_orthogonal_rms,marker_kind,0.19119260268038446,5,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_orthogonal_rms,termination_kind,0.19651927948738754,7,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_orthogonal_rms,trace_order_class,0.00013039851521737725,2,12051
Qwen3-8B,trace_running,city_span_mean,all_confirmation,noise_orthogonal_rms,site,,1,12051
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_total_rms,running_index,0.0032922107429990168,10,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_total_rms,position_bin,0.04972787499755365,8,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_total_rms,seed,0.011733047226851106,10,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_total_rms,realization_id,0.012590532462211174,30,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_total_rms,marker_kind,0.15949075519856093,5,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_total_rms,termination_kind,0.16427681630297422,7,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_total_rms,trace_order_class,0.00010403343618938765,2,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_total_rms,site,,1,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_orthogonal_rms,running_index,0.00860690457092247,10,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_orthogonal_rms,position_bin,0.06824326523853601,8,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_orthogonal_rms,seed,0.014891329510030346,10,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_orthogonal_rms,realization_id,0.014728836349576613,30,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_orthogonal_rms,marker_kind,0.18903355440351077,5,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_orthogonal_rms,termination_kind,0.19547140419742104,7,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_orthogonal_rms,trace_order_class,0.00012836971055593113,2,11877
Qwen3-8B,trace_running,city_span_mean,correct_only_confirmation,noise_orthogonal_rms,site,,1,11877
Qwen3-8B,trace_running,city_start,all_confirmation,noise_total_rms,running_index,0.006005538206584183,10,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_total_rms,position_bin,0.1934746265483507,8,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_total_rms,seed,0.020034028202488226,10,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_total_rms,realization_id,0.017861077273282656,30,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_total_rms,marker_kind,0.3445343907460099,5,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_total_rms,termination_kind,0.35088464006952985,7,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_total_rms,trace_order_class,0.00018884478206563374,2,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_total_rms,site,,1,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_orthogonal_rms,running_index,0.00596068664692572,10,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_orthogonal_rms,position_bin,0.2001415029648778,8,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_orthogonal_rms,seed,0.019430052861920424,10,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_orthogonal_rms,realization_id,0.018180457002850762,30,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_orthogonal_rms,marker_kind,0.35903774763890434,5,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_orthogonal_rms,termination_kind,0.3651597946151057,7,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_orthogonal_rms,trace_order_class,0.00014599442906241294,2,12051
Qwen3-8B,trace_running,city_start,all_confirmation,noise_orthogonal_rms,site,,1,12051
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_total_rms,running_index,0.006752170121773649,10,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_total_rms,position_bin,0.19146016751383924,8,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_total_rms,seed,0.01942202819046491,10,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_total_rms,realization_id,0.017007594499273856,30,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_total_rms,marker_kind,0.34114424941183225,5,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_total_rms,termination_kind,0.3492384548806313,7,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_total_rms,trace_order_class,0.00018549281302558532,2,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_total_rms,site,,1,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_orthogonal_rms,running_index,0.00680702387249867,10,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_orthogonal_rms,position_bin,0.1979474742889499,8,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_orthogonal_rms,seed,0.018859851694870543,10,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_orthogonal_rms,realization_id,0.017323888667180598,30,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_orthogonal_rms,marker_kind,0.3553339339659547,5,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_orthogonal_rms,termination_kind,0.3632304111754063,7,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_orthogonal_rms,trace_order_class,0.0001422882811323604,2,11877
Qwen3-8B,trace_running,city_start,correct_only_confirmation,noise_orthogonal_rms,site,,1,11877
Qwen3-8B,trace_running,item_end,all_confirmation,noise_total_rms,running_index,0.05307260818556633,10,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_total_rms,position_bin,0.09341051657315239,7,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_total_rms,seed,0.007416414851943223,10,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_total_rms,realization_id,0.009863513101743628,30,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_total_rms,marker_kind,0.5130314083151075,5,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_total_rms,termination_kind,0.5176481755715612,7,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_total_rms,trace_order_class,4.149638278940047e-06,2,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_total_rms,site,,1,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_orthogonal_rms,running_index,0.14112434807108507,10,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_orthogonal_rms,position_bin,0.10168914761656482,7,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_orthogonal_rms,seed,0.008810015675076081,10,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_orthogonal_rms,realization_id,0.011594282809394094,30,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_orthogonal_rms,marker_kind,0.5148584903717554,5,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_orthogonal_rms,termination_kind,0.523875911964193,7,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_orthogonal_rms,trace_order_class,4.326099199490259e-06,2,12051
Qwen3-8B,trace_running,item_end,all_confirmation,noise_orthogonal_rms,site,,1,12051
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_total_rms,running_index,0.05398765260437627,10,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_total_rms,position_bin,0.09391505325989585,7,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_total_rms,seed,0.007112055406723833,10,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_total_rms,realization_id,0.010350716055677578,30,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_total_rms,marker_kind,0.5153628351835529,5,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_total_rms,termination_kind,0.5196718188579694,7,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_total_rms,trace_order_class,4.47301335876632e-06,2,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_total_rms,site,,1,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_orthogonal_rms,running_index,0.14276432519899432,10,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_orthogonal_rms,position_bin,0.10260875672773234,7,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_orthogonal_rms,seed,0.008444939845851306,10,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_orthogonal_rms,realization_id,0.012321309243735843,30,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_orthogonal_rms,marker_kind,0.5170496863554215,5,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_orthogonal_rms,termination_kind,0.5256478812575177,7,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_orthogonal_rms,trace_order_class,3.7579188146490647e-06,2,11877
Qwen3-8B,trace_running,item_end,correct_only_confirmation,noise_orthogonal_rms,site,,1,11877
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_total_rms,running_index,0.004266031733296366,10,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_total_rms,position_bin,0.008848980084545875,8,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_total_rms,seed,0.001860204015420868,10,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_total_rms,realization_id,0.0025580076519752383,30,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_total_rms,marker_kind,0.004857002685738518,5,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_total_rms,termination_kind,0.005425385120473434,7,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_total_rms,trace_order_class,4.954534620488633e-05,2,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_total_rms,site,,1,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_orthogonal_rms,running_index,0.006601638706722063,10,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_orthogonal_rms,position_bin,0.011175524986066982,8,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_orthogonal_rms,seed,0.002060644642349488,10,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_orthogonal_rms,realization_id,0.0026059217418603242,30,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_orthogonal_rms,marker_kind,0.006246417429068622,5,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_orthogonal_rms,termination_kind,0.007008232263164111,7,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_orthogonal_rms,trace_order_class,5.6160174876420397e-05,2,12051
Qwen3-8B,trace_running,item_middle,all_confirmation,noise_orthogonal_rms,site,,1,12051
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_total_rms,running_index,0.004406745494395923,10,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_total_rms,position_bin,0.00864024440974205,8,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_total_rms,seed,0.0018614056946407221,10,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_total_rms,realization_id,0.0026178982533472182,30,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_total_rms,marker_kind,0.00466793006162902,5,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_total_rms,termination_kind,0.0052995368593331815,7,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_total_rms,trace_order_class,4.88142003319791e-05,2,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_total_rms,site,,1,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_orthogonal_rms,running_index,0.006766549236726462,10,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_orthogonal_rms,position_bin,0.010962329223334361,8,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_orthogonal_rms,seed,0.0020578527020982326,10,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_orthogonal_rms,realization_id,0.002666604238682326,30,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_orthogonal_rms,marker_kind,0.006068156304611877,5,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_orthogonal_rms,termination_kind,0.00690259174093931,7,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_orthogonal_rms,trace_order_class,5.5559642141733336e-05,2,11877
Qwen3-8B,trace_running,item_middle,correct_only_confirmation,noise_orthogonal_rms,site,,1,11877
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_total_rms,running_index,0.005778204160880836,10,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_total_rms,position_bin,0.009140225021021247,8,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_total_rms,seed,0.0015014871206447823,10,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_total_rms,realization_id,0.003711679721371235,30,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_total_rms,marker_kind,0.013646406090566287,5,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_total_rms,termination_kind,0.01396801102034034,7,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_total_rms,trace_order_class,8.357914051834961e-05,2,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_total_rms,site,,1,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_orthogonal_rms,running_index,0.005215913515128998,10,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_orthogonal_rms,position_bin,0.008020276284722861,8,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_orthogonal_rms,seed,0.0014760837884304318,10,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_orthogonal_rms,realization_id,0.0037222413649668135,30,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_orthogonal_rms,marker_kind,0.01235559240706051,5,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_orthogonal_rms,termination_kind,0.012704216464716166,7,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_orthogonal_rms,trace_order_class,8.058627108343927e-05,2,12051
Qwen3-8B,trace_running,item_span_mean,all_confirmation,noise_orthogonal_rms,site,,1,12051
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_total_rms,running_index,0.005887715557508056,10,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_total_rms,position_bin,0.00958529445803568,8,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_total_rms,seed,0.0014028467648787455,10,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_total_rms,realization_id,0.0038680668616926745,30,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_total_rms,marker_kind,0.013747900993901906,5,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_total_rms,termination_kind,0.014006652809188874,7,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_total_rms,trace_order_class,8.530375750812078e-05,2,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_total_rms,site,,1,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_orthogonal_rms,running_index,0.005324231053001072,10,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_orthogonal_rms,position_bin,0.0084198731242058,8,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_orthogonal_rms,seed,0.0013793619290628052,10,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_orthogonal_rms,realization_id,0.003881827549504504,30,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_orthogonal_rms,marker_kind,0.012466287352246787,5,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_orthogonal_rms,termination_kind,0.012751214813499038,7,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_orthogonal_rms,trace_order_class,8.219040138266304e-05,2,11877
Qwen3-8B,trace_running,item_span_mean,correct_only_confirmation,noise_orthogonal_rms,site,,1,11877
Qwen3-8B,trace_running,item_start,all_confirmation,noise_total_rms,running_index,0.07599539879711822,10,12051
Qwen3-8B,trace_running,item_start,all_confirmation,noise_total_rms,position_bin,0.07393524834491741,8,12051
Qwen3-8B,trace_running,item_start,all_confirmation,noise_total_rms,seed,0.005789396992582386,10,12051
Qwen3-8B,trace_running,item_start,all_confirmation,noise_total_rms,realization_id,0.014919579269716056,30,12051
