model,mode,target,candidate,label,formula,k,parsed_n,seed_cv_mse,seed_cv_rmse,seed_cv_mae,seed_cv_se,request_oof_r2,request_oof_rmse,request_oof_mae,request_oof_median_ae,request_oof_nrmse_sd,cell_crossfit_r2,cell_crossfit_rmse,cell_crossfit_mae,cell_crossfit_median_ae,cell_crossfit_nrmse_sd,cell_fit_r2,cell_adjusted_r2,cell_fit_rmse,cell_fit_mae,cell_fit_median_ae,cell_fit_nrmse_sd,cell_sse_deviance,cell_log_likelihood,cell_aic,cell_aicc,cell_bic,leave_N_out_r2,leave_N_out_rmse,leave_N_out_mae,leave_L_out_r2,leave_L_out_rmse,leave_L_out_mae,residual_spearman_N,residual_spearman_L,abs_residual_spearman_fitted,max_abs_cell_residual
Qwen3-8B,native_thinking,signed_error,N_L2,N + quadratic L,b=\alpha+\beta_NN+\beta_1L_k+\beta_2L_k^2,4,499,0.28319757260623485,0.5321631071450132,0.18911534453103193,0.12231653184918354,0.05259902240772929,0.5320075673929666,0.18898145312537307,0.08572518750753777,0.9723694660152483,0.34849278148980056,0.22478499469221033,0.1360374534762143,0.08218934848016435,0.7990476044266671,0.34866095633145466,0.3061823230487234,0.22475598072300032,0.13599719198072496,0.08218761213884077,0.798944467904481,2.5257625435378848,3.6900731110694807,2.6198537778610387,3.983490141497402,12.179968805001767,0.18698374344083613,0.2511061305378714,0.15274180710022076,-0.30368871548487864,0.3179762286997964,0.15402189740309222,0.4697280253158277,0.29595755836021526,-0.4238655462184874,0.9228830553537134
Qwen3-8B,native_thinking,signed_error,N2_L2,quadratic N + quadratic L,b=\alpha+\beta_1N+\beta_2N^2+\beta_3L_k+\beta_4L_k^2,5,499,0.2849865449944987,0.5338413106855807,0.18847479494139902,0.1228928060191644,0.04662378851751925,0.5336826095362391,0.18833142843994702,0.08215212548190397,0.9754310011027819,0.34934416343660724,0.22463807348824572,0.13471095130536365,0.07696745224499828,0.7985253407576524,0.34928994122415546,0.29144904711074715,0.22464743336708612,0.13472519031584543,0.07696835283196402,0.7985586125015043,2.52332346592097,3.714226767811246,4.571546464377508,6.525034836470531,16.043684496946383,-0.12171267201903979,0.2949500771166345,0.17426047123451746,-0.3050729765966562,0.3181449980322341,0.15244542083920135,0.46056024670154855,0.30771746134141587,-0.4023529411764706,0.9125531444844843
Qwen3-8B,native_thinking,absolute_error,constant,constant,b=\alpha,1,499,0.2975599777185494,0.5454905844453682,0.1580532198031403,0.13929331261846253,-0.0050207561178545745,0.5452885891617932,0.15789426911234,0.08685968819599109,1.0015022149083423,-5.3691530346400285e-05,0.2761885141984885,0.12475129918337047,0.08216679039841623,0.9899760692560903,-3.540288902037503e-07,-3.540288902037503e-07,0.27618114889309087,0.12472545090180363,0.08216432865731463,0.9899496688965113,3.813801350195381,-6.612012060710404,17.224024121420808,17.479343270356978,21.0480701322771,-0.05321146075760885,0.2834338677376918,0.13175758475624844,-0.12421789172984954,0.292832450233211,0.13699624060150373,0.41534570399321635,0.4798836446055835,,1.4178356713426854
Qwen3-8B,native_thinking,absolute_error,N,N,b=\alpha+\beta_NN,2,499,0.2867773212841457,0.5355159393371458,0.1572632138529866,0.1291760775271081,0.031100397415884773,0.5353998965984023,0.1571716527282479,0.03827748641671473,0.9833401852938822,0.20818352603125345,0.24575718375754577,0.11814782413049203,0.04038911640356608,0.8808973518460432,0.20876051218480374,0.1922763561886538,0.24566762744120743,0.11805266078981692,0.040383919041783664,0.880576344253519,3.017629158629595,-0.7581384311491912,7.516276862298382,8.038015992733165,13.252345878582819,0.19957642227268613,0.247089272965721,0.12117853717330476,-0.20052617791604077,0.3026075589715563,0.14379713170954023,-0.6776026812829877,0.3734114027515835,0.7434034414789794,1.1111744475629524
Qwen3-8B,native_thinking,absolute_error,L,L,b=\alpha+\beta_LL_k,2,499,0.28696114409346274,0.5356875433435639,0.16292353229537457,0.13001399048251802,0.03069602171782715,0.535511611022377,0.1627597318230953,0.03287547849583407,0.9835453651661035,0.1972959297171225,0.24744101451638278,0.11689594118761457,0.029573421778859188,0.8869329111478612,0.197285630469053,0.18056241443715837,0.24744260193091752,0.11691003848916237,0.029575882580431465,0.886938601110769,3.0613920625171254,-1.1180948972721816,8.236189794544362,8.757928924979145,13.972258810828802,0.03046825466424563,0.2719411763731818,0.12862879640812522,0.019473867980923876,0.27347872174245486,0.10985541494247142,0.4289376418486065,-0.6270093289474465,0.5487569798371017,1.1950256901346197
Qwen3-8B,native_thinking,absolute_error,lnN,ln N,b=\alpha+\beta_N\ln N,2,499,0.2903029078557807,0.5387976501951179,0.17568791537282116,0.13258712998386873,0.019327170911996094,0.538642931988262,0.17557195950804683,0.09575395452624155,0.9892964939174741,0.1366028921885193,0.2566251698400383,0.1348699005635962,0.08835378216022446,0.9198527956446352,0.13698911804102043,0.1190097246668751,0.25656776499066114,0.13479535332011963,0.08834646494508451,0.9196470324639774,3.291350901615156,-2.9288037468896633,11.857607493779327,12.37934662421411,17.593676510063766,0.044688048305944195,0.26993957551166115,0.14314900728632837,-0.18454535645178005,0.30058672892979815,0.15944479507296888,-0.6645392950676071,0.3881513265444092,0.6055121425388499,1.2414661721189724
Qwen3-8B,native_thinking,absolute_error,lnL,ln L,b=\alpha+\beta_L\ln L_k,2,499,0.28925827447001573,0.5378273649322948,0.1707123585915492,0.13251357369318828,0.022942698675423423,0.5376490853574502,0.17055562261176327,0.06800199589715009,0.9874711492801194,0.148854631587234,0.25479788876882814,0.12484410683578777,0.06055601607412785,0.9133030499481047,0.1488452629240541,0.13111287256830517,0.25479929106103266,0.12485140196685471,0.060555297259640664,0.9133080763545381,3.246133936260242,-2.582969779081823,11.165939558163647,11.68767868859843,16.902008574448082,0.010390894112255133,0.27474246879704206,0.13566047185983002,-0.10077964333551592,0.2897638142954703,0.13661520445187827,0.3855317861072467,-0.6042269994596245,0.7458736567099957,1.256052351810783
Qwen3-8B,native_thinking,absolute_error,density,N/L,b=\alpha+\beta_DN/L_k,2,499,0.29763891267868686,0.5455629319140798,0.1582849434428147,0.13918627570879147,-0.005271053245680335,0.5453564861033225,0.1581173680270226,0.08660576163492503,1.001626917567959,0.002523413032944344,0.2758324204068462,0.12544728720548926,0.08689216854937347,0.9886996789863515,0.0026041658637108167,-0.018174914014128518,0.27582125488181575,0.12537804515350243,0.08689178006660467,0.9886596570375282,3.803868232228979,-6.546814144938995,19.09362828987799,19.615367420312772,24.82969730616243,-0.06833386289909682,0.28546143999933077,0.13758244520546611,-0.144468578309505,0.29545809394757794,0.14344294151811318,0.7188268596878454,-0.06471210257716635,0.4964526568884415,1.4150173094288654
Qwen3-8B,native_thinking,absolute_error,inv_density,L/N,b=\alpha+\beta_D L_k/N,2,499,0.2978262995545409,0.5457346420693311,0.15850097714574024,0.1389533207761619,-0.005931447580464377,0.5455355876518965,0.15834470592106017,0.0879918443322925,1.0019558637464698,0.0035755982076192128,0.27568690152257075,0.12675920401531177,0.088170667708289,0.9881780779578815,0.003651299866584856,-0.017105964719527966,0.2756764289005797,0.12672646371106056,0.08816688362228145,0.9881405396656625,3.7998746725688184,-6.520553656667872,19.041107313335743,19.562846443770525,24.777176329620183,-0.06604166589298921,0.28515503521357227,0.13587838278251893,-0.14209645440016994,0.2951517392051542,0.14364147081618395,-0.09848265908416418,0.7814476629394179,0.45590333126525034,1.4101807332324003
Qwen3-8B,native_thinking,absolute_error,product,NL,b=\alpha+\beta_PNL_k,2,499,0.2577561554109833,0.5076969129421444,0.17073138095959103,0.09899807228333224,0.12869612381099316,0.5077193520542692,0.1706586047442406,0.05880887659792304,0.9325008183571338,0.7978934664367473,0.12416069407856362,0.08423295118877636,0.05643764739062895,0.4450442707102156,0.7978959303293819,0.7936854288779107,0.12415993725109586,0.08422454255825715,0.056436762996489746,0.44504155792151107,0.7707845009098032,33.362309736506,-60.724619473012,-60.20288034257722,-54.98855045672756,0.7691579686623179,0.13269403446392397,0.08839150178060506,0.20880389470260374,0.2456608925483749,0.11645503759760761,-0.5599599611612578,-0.3584970443928711,0.2120002012997057,0.4668837370007426
Qwen3-8B,native_thinking,absolute_error,ln_product,ln(NL),b=\alpha+\beta_P\ln(NL_k),2,499,0.2819916012685143,0.531028813972005,0.19446547384673502,0.1260021824496347,0.04731651498541711,0.5309005954445917,0.19435612328083207,0.11864745267892227,0.9750765609293827,0.28283259224307256,0.23388600042342722,0.13968545178249653,0.10751510540464329,0.8383460261740309,0.28291760407293653,0.2679783874911227,0.23387213778415908,0.13965444672604488,0.10675826553868056,0.8382963366307419,2.7348088415866343,1.7021099743620982,2.5957800512758036,3.1175191817105863,8.331849067560242,0.13368590758963272,0.2570583080016928,0.14732707192361366,-0.15522264187052226,0.29684299255888785,0.1621811370744352,-0.5024910216371615,-0.35163116392570254,0.44416111171075434,1.081411482869131
Qwen3-8B,native_thinking,absolute_error,ln_density,ln(N/L),b=\alpha+\beta_R\ln(N/L_k),2,499,0.29775787495425626,0.5456719481100859,0.1582494416943197,0.13920752795978947,-0.005692902725108695,0.5454709001306662,0.15809142567638296,0.08340230991957447,1.001837055656448,0.0008778122198936922,0.27605985581955844,0.124763286439232,0.08142841036108878,0.9895149033867576,0.0010197889966725437,-0.019792298732563385,0.2760402408608024,0.12470648770606559,0.0814237927697057,0.9894445951053858,3.80991072872449,-6.586495476608256,19.172990953216512,19.694730083651294,24.90905996950095,-0.059579847977307976,0.2842894871153647,0.13408199169476462,-0.15973052280441968,0.2974215953111507,0.14708488458253804,-0.09848265908416418,0.7814476629394179,0.5447462783898459,1.4148540768987066
Qwen3-8B,native_thinking,absolute_error,N_L,N + L,b=\alpha+\beta_NN+\beta_LL_k,3,499,0.2761964137615638,0.525543921819636,0.19826611375009806,0.12002403646026773,0.06676036684859732,0.5254549422679552,0.1981738883542812,0.10230326483040263,0.965074822718782,0.40577707586004874,0.21289656587577668,0.13506107954006613,0.08905466841753068,0.7631110441194991,0.40605123220251205,0.38077681655155504,0.2128474482170768,0.13498258994601703,0.08906278493761033,0.7629349857239069,2.2652018106260594,6.412052110969602,-4.824104221939203,-3.9352153330503143,2.8239877997733807,0.2834023910978165,0.23379306922281282,0.14871076462957528,-0.05636518323932371,0.28385790585566334,0.15360269935967086,-0.43209188153089234,-0.42727647498362203,0.4571908763505402,0.8895843287456578
Qwen3-8B,native_thinking,absolute_error,N_lnL,N + ln L,b=\alpha+\beta_NN+\beta_L\ln L_k,3,499,0.27849617324043946,0.5277273663933295,0.19694369334884948,0.12252753233134299,0.05899889283886073,0.5276354435573238,0.19685654888496415,0.11125084274125932,0.9690796321248802,0.3574040357751108,0.22139252418999528,0.13667859795798495,0.09909677897294662,0.793564140407309,0.3576117035613189,0.33027603137243877,0.2213567475799119,0.13660750174080055,0.09910187443973956,0.7934359019542204,2.4499404849578417,4.452055165278979,-0.9041103305579572,-0.015221441669068358,6.743981691154627,0.26335135501389506,0.23704137201121694,0.1476218839435846,-0.1764593254193334,0.29955902841624565,0.17060849102546552,-0.4287142788835263,-0.41649656391752143,0.47505402160864346,0.9508428898411748
Qwen3-8B,native_thinking,absolute_error,lnN_L,ln N + L,b=\alpha+\beta_N\ln N+\beta_LL_k,3,499,0.2797226912657426,0.5288881651783698,0.19546409527254566,0.12340116931798134,0.05498426273302537,0.5287597815745356,0.19534570203420792,0.11111242990538558,0.9711446432711325,0.33412414945436886,0.22536713685943333,0.135217584456373,0.08848798881231973,0.8078108278147293,0.3342793896520079,0.3059508530414551,0.22534086463600747,0.13515835382644384,0.08847996151022834,0.8077166570902399,2.5389252637451722,3.5601268010141185,0.879746397971763,1.7686352868606519,8.527838419684347,0.12872818257430751,0.25779280274274946,0.15067309193448922,-0.04039774914700911,0.2817044172779995,0.14563853545359995,-0.42437164690834145,-0.4331564264742223,0.40897959183673466,1.019593904177219
Qwen3-8B,native_thinking,absolute_error,lnN_lnL,ln N + ln L,b=\alpha+\beta_N\ln N+\beta_L\ln L_k,3,499,0.2820227802100543,0.5310581702695613,0.19514548135263574,0.1259044270982493,0.04722156915857567,0.5309270499496591,0.19503121704436105,0.12102466187792292,0.9751251484955742,0.28573317685552146,0.23341254508309583,0.13774308766782398,0.10590255065163284,0.8366489626370124,0.28583985605628937,0.25545006269698256,0.23339511378657965,0.13769077279202105,0.10589986985291688,0.8365864815216871,2.723663956972523,1.8041980538698321,4.391603892260336,5.280492781149224,12.03969591397292,0.10872727904012891,0.26073495750270065,0.15207206537952042,-0.16052517793925158,0.2975234754981434,0.16348605748066172,-0.41472135363015294,-0.4517762728611233,0.4486434573829532,1.0807975561093557
Qwen3-8B,native_thinking,absolute_error,N_density,N + N/L,b=\alpha+\beta_NN+\beta_DN/L_k,3,499,0.2715799684432861,0.5211333499626426,0.17529455716195957,0.11532345442875419,0.0822077821314765,0.5210880090210127,0.1752233756185733,0.0660060359954264,0.957054311367366,0.49622808557899234,0.19602476002887181,0.11420829758409562,0.06596364852439976,0.7026353792206791,0.49620151498579423,0.4747632815809344,0.19602992945706926,0.11421567517091766,0.0659637986256579,0.702653908630644,1.9213866621471776,10.527469844651394,-13.054939689302788,-12.166050800413899,-5.406847667590204,0.4784248361411748,0.1994584347639772,0.11593027078336499,-0.4886200852248601,0.3369658523064487,0.19025396677144396,-0.28878502634979236,-0.34299717028501764,0.4034093637454982,0.7857860654241
Qwen3-8B,native_thinking,absolute_error,L_density,L + N/L,b=\alpha+\beta_LL_k+\beta_DN/L_k,3,499,0.28583759461383973,0.5346378162960789,0.17016583065741003,0.12907276511654844,0.0344532837532171,0.5344727155432523,0.17001686999037266,0.06883694304658453,0.9816372817327035,0.2185638315274111,0.24414099448149873,0.11640768729978244,0.04735764789411107,0.8751042481345506,0.2187120327413311,0.18546573626223883,0.24411784242578874,0.11633569646553982,0.04735784021029893,0.8750212614065417,2.979676049531111,-0.4417161844577522,8.883432368915503,9.772321257804393,16.53152439062809,0.05114872447099483,0.2690252402512641,0.12910907349893092,0.00402773144572266,0.27562434717609047,0.11695798345645565,-0.01616424124096582,-0.5350755856446275,0.5241296518607442,1.1707159936302591
Qwen3-8B,native_thinking,absolute_error,N_L_density,N + L + N/L,b=\alpha+\beta_NN+\beta_LL_k+\beta_DN/L_k,4,499,0.270538324880402,0.5201329876871895,0.18985695219849139,0.11432266909364763,0.08574070274511614,0.5200841120677095,0.1897776370379456,0.0943052465943107,0.9552105078434038,0.521153751237835,0.1911137788611352,0.121622206990836,0.09219678213285518,0.685032352365143,0.5211445144064284,0.489914808824239,0.19111562212214694,0.12162555000235478,0.09219595205100652,0.6850389593896832,1.8262590509567633,11.79690747286225,-13.5938149457245,-12.230178582088136,-4.033699918583771,0.4588632701892881,0.20316433053821692,0.13019747467075823,-0.40362494924601355,0.32720467085402205,0.19043185409131205,-0.21640782676337825,-0.5772152379939298,0.3479951980792317,0.7463446341131483
Qwen3-8B,native_thinking,absolute_error,N_L_interaction,N + L + NL,b=\alpha+\beta_NN+\beta_LL_k+\beta_{NL}NL_k,4,499,0.2575125962652949,0.5074569895718206,0.14991007324751288,0.09575445415444321,0.12951625641462827,0.5074803451835116,0.14981868626235886,0.02406070190614508,0.9320618472963053,0.8502541037277931,0.10687384143960979,0.06003176532922203,0.02095659766154814,0.38308090313504634,0.850170264330624,0.8403987598304473,0.10690375539669932,0.06007253353118913,0.02096148286623436,0.38318812736825286,0.5714206458958659,40.84438991831607,-71.68877983663214,-70.32514347299578,-62.12866480949141,0.805315345987731,0.12185961869889397,0.06678840789824166,0.21662308995607238,0.2444439755659988,0.10135522801879546,-0.036912371789071204,-0.28027768771861444,0.16475390156062425,0.40933667097275794
Qwen3-8B,native_thinking,absolute_error,N_lnL_interaction,N + ln L + N ln L,b=\alpha+\beta_NN+\beta_L\ln L_k+\beta_{NL}N\ln L_k,4,499,0.2635250311681011,0.5133468916513483,0.1595945676635713,0.10475131479594896,0.10929323509926747,0.5133413749331266,0.1595140163444098,0.03148193249721215,0.9428264853110234,0.6904700393511342,0.1536545062093946,0.08500482857288894,0.029853539159018238,0.5507625272618758,0.6903932148664682,0.6702014680099335,0.15367357333922207,0.08502494149858045,0.02985433881572023,0.5508308718934162,1.1807783571422634,22.69930233252857,-35.39860466505714,-34.034968301420776,-25.838489637916414,0.6554755435136861,0.16210782659375234,0.0899701681563216,-0.15071083200397228,0.29626275402408414,0.140691773836727,-0.1961422108791823,-0.1567987064160081,0.2974789915966386,0.5875046228805284
Qwen3-8B,native_thinking,absolute_error,lnN_lnL_interaction,ln N + ln L + interaction,b=\alpha+\beta_N\ln N+\beta_L\ln L_k+\beta_{NL}\ln N\ln L_k,4,499,0.27176465288315477,0.5213105148403921,0.1847020218161821,0.11370122384796172,0.08172126023854676,0.521226105166659,0.18459146233757606,0.07720266799366343,0.9573079451284312,0.5115507496009513,0.19302060776880237,0.1214934893054977,0.07982184466702105,0.691867231042971,0.5114964396359727,0.4796375117861448,0.19303133831149424,0.12150972956589244,0.07982091460835587,0.6919056938317149,1.863054878516327,11.298209769148215,-12.59641953829643,-11.232783174660067,-3.036304511155702,0.2790258142391887,0.2345059210192605,0.13953687885815602,-0.1627619998696006,0.2978100641382921,0.15906724928576363,-0.14499565650478297,-0.36161701667191865,0.3807442977190876,0.7387415991840082
Qwen3-8B,native_thinking,absolute_error,N_piece10_lnL,segmented N at 10 + ln L,b=\alpha+\beta_NN+\beta_H(N-10)_++\beta_L\ln L_k,4,499,0.27888755675255356,0.5280980560014906,0.19510757727697142,0.12239710075247695,0.057655654973490233,0.5280118975051834,0.19502101983833398,0.10402746503459809,0.9697710448374989,0.3641835361355843,0.22022156251766575,0.13490802891189918,0.09394180251457565,0.7893669201246828,0.3643430059123509,0.32288711499359113,0.2201939437882648,0.13484888716462523,0.0939518789330857,0.7892679229551243,2.424268644051476,4.715401254966367,0.5691974900672658,1.9328338537036294,10.129312517207994,0.22397392746067302,0.24329439925532545,0.15392344507662037,-0.17363691872348497,0.29919948130394963,0.16860284727566782,-0.32835122879036543,-0.4360964022195225,0.48609843937575026,0.9245869964184046
Qwen3-8B,native_thinking,absolute_error,lnN_L_piece5,ln N + segmented L at 5k,b=\alpha+\beta_N\ln N+\beta_LL_k+\beta_H(L_k-5)_+,4,499,0.2795531009276944,0.5287278136505535,0.19427276839795685,0.12276559808903854,0.055562203547317,0.5285980707249319,0.19415305946804093,0.10713680829290341,0.9708476376537918,0.3441795201074771,0.2236590327357294,0.13324706828704105,0.0814421438430395,0.8016882625401675,0.34436705126525824,0.30160838069560114,0.22362705292001492,0.13319371399109578,0.08143647847035071,0.8015736333987332,2.500452939884558,3.941851190030088,2.1162976199398242,3.4799339835761876,11.676412647080554,0.13277802257496418,0.2571929694802563,0.1489092905502928,-0.07072927122804207,0.28578129031164745,0.1489731337088194,-0.43836457216171487,-0.3273172996434169,0.4078271308523409,1.0032629350335367
Qwen3-8B,native_thinking,absolute_error,N_piece10_L_piece5,segmented N at 10 + segmented L at 5k,b=\alpha+\beta_NN+\beta_{NH}(N-10)_++\beta_LL_k+\beta_{LH}(L_k-5)_+,5,499,0.27641701668587926,0.5257537605056946,0.1959288994962474,0.1192501678829836,0.0659989609769478,0.525669251054665,0.1958380630004749,0.0779239256678283,0.9654684321374095,0.4226118666354469,0.20985913670963827,0.13104734688589376,0.07333512838514114,0.7522236174817046,0.42286931783154014,0.3715688127498993,0.20981234452024372,0.13098850619982133,0.07333534559846622,0.7520558945484641,2.201060995654072,7.130160603946056,-2.2603212078921118,-0.3068328357990886,9.211816824676763,0.24751974506010854,0.2395750068888555,0.15295237748548782,-0.08382557742339913,0.2875237029247279,0.15566415772396888,-0.39252567909031927,-0.29595755836021526,0.3909243697478992,0.8469646702198733
Qwen3-8B,native_thinking,absolute_error,N2_L,quadratic N + L,b=\alpha+\beta_1N+\beta_2N^2+\beta_LL_k,4,499,0.27820928284462626,0.5274554794905691,0.1979569498378505,0.1205785535933736,0.0599711272107476,0.5273627988804674,0.19785814763283047,0.09609373210979073,0.9685788803153212,0.4081246809146497,0.21247560292549866,0.1334100789627311,0.08888268514721236,0.7616021354379485,0.4081575564167097,0.36955913618301683,0.21246970190302203,0.13339903937329578,0.08888360794916869,0.7615809836856645,2.257168711337952,6.500867342914052,-3.0017346858281044,-1.638098322191741,6.558380341312624,0.043532836002093234,0.2701027386034883,0.1670274108057945,-0.054890573161442635,0.2836597140209765,0.15274499447780296,-0.4016934577045984,-0.45079628094602325,0.4456662665066026,0.8701241058301913
Qwen3-8B,native_thinking,absolute_error,N_L2,N + quadratic L,b=\alpha+\beta_NN+\beta_1L_k+\beta_2L_k^2,4,499,0.2756692782442036,0.5250421680629125,0.1937991141826946,0.11868950466820964,0.06855048778204942,0.524950741972188,0.19370607449987973,0.07839535040319388,0.9641487851617804,0.427738543826403,0.2089253810122104,0.12914362546803085,0.07612473296662342,0.7488766434134029,0.4280703475125387,0.3907705875677042,0.2088648035767003,0.1290703276821688,0.07613633650586821,0.7486595083465594,2.1812253086566797,7.356478798195665,-4.71295759639133,-3.349321232754967,4.847157430749398,0.2908378997212395,0.23257697298069457,0.14400139797056588,-0.11699422483678878,0.29189013599923325,0.1426529456981697,-0.49192369985566137,-0.2636178251619136,0.407923169267707,0.8554301780872214
Qwen3-8B,native_thinking,absolute_error,N2_L2,quadratic N + quadratic L,b=\alpha+\beta_1N+\beta_2N^2+\beta_3L_k+\beta_4L_k^2,5,499,0.2776748468788387,0.5269486188224035,0.19174995361206806,0.119246059631824,0.061785816421591644,0.5268535262836287,0.19164461680017722,0.07303314603830405,0.9676435267358338,0.4301536953490177,0.20848404431408732,0.1260478999797397,0.0702553962171881,0.7472947066304984,0.4301760951380045,0.37952508137249374,0.20847994667893976,0.12604216966478238,0.07025590628276393,0.747280018978666,2.1731944083626784,7.448694408099776,-2.897388816199552,-0.9439004441065286,8.574749216369323,0.04933205889170911,0.26928265424266745,0.1616659728995781,-0.11753283069526899,0.2919605010855275,0.14007378729980213,-0.4803433479218351,-0.2841976553790146,0.37536614645858346,0.8361759964974429
Qwen3-32B,direct,signed_error,constant,constant,b=\alpha,1,500,8.670002962962965,2.944486876004538,2.0293866666666664,1.1093639103892716,-0.004786230117867163,2.9444868760045377,2.0293866666666664,1.53,1.0013873664360018,0.0,2.535252255693701,1.8918399999999997,1.536,0.9899494936611666,0.0,0.0,2.535252255693701,1.8918399999999997,1.536,0.9899494936611666,321.37519999999995,-117.46158372232505,238.9231674446501,239.17848659358626,242.74721345550637,-0.2168666575146394,2.7966793360415805,2.093688888888889,-0.01252017890615087,2.551073793523033,1.9038,0.9231414143190124,0.10848656853823495,,8.464
Qwen3-32B,direct,signed_error,N,N,b=\alpha+\beta_NN,2,500,2.970606301814551,1.723544690982671,0.9983637756513886,0.3315404284574609,0.6557297246707559,1.7235446909826713,0.9983637756513886,0.5579586664918936,0.5861584553502455,0.9034314243478225,0.7878419297541058,0.5415949665749115,0.36763664962642445,0.30763160458433714,0.9034314243478225,0.9014195790217355,0.7878419297541058,0.5415949665749112,0.3676366496264245,0.30763160458433714,31.03474531393367,-59.02403635997224,124.04807271994449,124.56981185037927,129.78414173622892,0.8925086523467864,0.8312045879363399,0.5913556767002812,0.8681389275751763,0.9206180372200211,0.6063650543976931,-0.3090061658673529,0.2316064105829013,0.2679341969874076,3.057265696683701
Qwen3-32B,direct,signed_error,L,L,b=\alpha+\beta_LL_k,2,500,8.628405296183033,2.9374147300275855,2.0179641590214077,1.1095479712319016,3.4617460161645575e-05,2.937414730027586,2.0179641590214072,1.4047910295616728,0.9989822079370376,0.010264146710246669,2.5222075957310297,1.895835596330276,1.3721467889908268,0.9848558961715964,0.010264146710246669,-0.010355350233289817,2.5222075957310297,1.8958355963302749,1.3721467889908254,0.9848558961715964,318.0765577981651,-117.20365406448121,240.40730812896243,240.9290472593972,246.14337714524686,-0.21180177755695118,2.790853054615096,2.1022988786952097,-0.018149153376256555,2.5581551469608916,1.8481629933807133,0.8597641921326429,-0.2786054884398677,0.26977644127099865,7.997211009174311
Qwen3-32B,direct,signed_error,lnN,ln N,b=\alpha+\beta_N\ln N,2,500,4.668887639621561,2.1607608936718474,1.5115500996104392,0.46374726096764396,0.4589120637790379,2.1607608936718474,1.5115500996104392,1.1912594018123834,0.7348508422452273,0.6339124635359465,1.5339586386121526,1.2355995789123404,1.0932690876040452,0.5989706050673709,0.6339124635359465,0.6262856398596122,1.5339586386121526,1.2355995789123397,1.0932690876040432,0.5989706050673709,117.65145524864245,-92.33951363455749,190.67902726911498,191.20076639954976,196.41509628539941,0.29348860607822325,2.1309868161201266,1.637727733725077,0.605971189209684,1.591421301060784,1.2714582049486503,-0.18482385995975367,0.08832447861212336,0.2360430211512148,5.005520277028206
Qwen3-32B,direct,signed_error,lnL,ln L,b=\alpha+\beta_L\ln L_k,2,500,8.65922873324084,2.9426567474377365,2.0261346448712496,1.1052667586607912,-0.0035375802948898194,2.9426567474377365,2.0261346448712496,1.4710850028390565,1.0007649599852604,0.005712583927225179,2.5280004635991316,1.8943694997994778,1.4057621976316639,0.9871178590985574,0.005712583927225179,-0.015001737240957658,2.5280004635991316,1.894369499799477,1.405762197631662,0.9871178590985574,319.5393171978712,-117.31835964374997,240.63671928749994,241.15845841793472,246.37278830378438,-0.2153022895408241,2.7948810935767563,2.1017828705018777,-0.025432999694722458,2.5672893696016867,1.863592099979021,0.8549340562217853,-0.2177831634987698,0.21680215825778437,8.172937200973706
Qwen3-32B,direct,signed_error,density,N/L,b=\alpha+\beta_DN/L_k,2,500,6.306068162441841,2.5111885955542728,1.4953721734262855,0.9833576779804988,0.2691755143713539,2.5111885955542728,1.4953721734262855,0.8790644896088042,0.8540274214903105,0.3816150208809801,1.993657926231934,1.2721544674802105,0.9005669891381454,0.7784711167003175,0.3816150208809801,0.3687320004826672,1.993657926231934,1.2721544674802099,0.9005669891381439,0.7784711167003175,198.7335963413708,-105.44548192445112,216.89096384890223,217.412702979337,222.62703286518666,0.30997068977546727,2.1059834167403655,1.3637587870211667,0.08240686224587368,2.42854556541301,1.6127723743796327,0.2523854694191595,0.7473335565626967,0.7464843892494242,8.791127817805988
Qwen3-32B,direct,signed_error,inv_density,L/N,b=\alpha+\beta_D L_k/N,2,500,8.13805449948623,2.8527275543742747,1.9623850390772575,1.0029382070846424,0.05686247905986497,2.8527275543742743,1.9623850390772575,1.657242491799504,0.9701810376925817,0.08492995043325824,2.425204404554476,1.8242823138956965,1.5673654878270153,0.9469786948899152,0.08492995043325824,0.06586599106728441,2.425204404554476,1.8242823138956958,1.567365487827014,0.9469786948899152,294.0808201935215,-115.24271722898997,236.48543445797995,237.00717358841473,242.22150347426438,-0.27717410512119156,2.8651425216492945,2.1352353419432313,-0.1278895963378046,2.692492319769849,2.0657660730507006,0.5337252947946279,0.4346785997843358,0.561990952756668,8.128367362713565
Qwen3-32B,direct,signed_error,product,NL,b=\alpha+\beta_PNL_k,2,500,5.271959370161575,2.2960747745144485,1.452790504685349,0.6538402580271025,0.3890207185040102,2.296074774514448,1.4527905046853489,0.7655307425865012,0.7808695940635656,0.543077741944324,1.7137297457131007,1.1716799742076218,0.7389641547679877,0.669166506106337,0.543077741944324,0.5335585282348307,1.7137297457131007,1.1716799742076214,0.7389641547679882,0.669166506106337,146.84348206709444,-97.88053331675927,201.76106663351854,202.28280576395332,207.49713564980297,0.44042545086292073,1.8964882422194904,1.317179449943471,0.06353533478299611,2.453391607864703,1.5953062984043231,0.25552219131442633,-0.748313666145074,0.8195787728748374,6.338750372994831
