model_label,stage,mechanism,scope,bank_size,signed_count_gap,metric,primary_endpoint,seed_clusters,effect,ci95_low,ci95_high,sign_flip_p,sign_flip_method,sign_flip_assignments,holm_p_within_model,holm_family,holm_family_size,holm_p_cross_model,holm_significant_0_05,source_statistics,source_sha256
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,overall,,,projected_adoption_specificity,True,9,0.371957671957672,0.2314814814814815,0.5571428571428572,0.00390625,exact_enumeration,512,0.21875,answer_hidden_state_patch::answer_state_transport::overall::projected_adoption_specificity,2,0.0078125,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,overall,,,projected_adoption_specificity,True,6,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.125,exact_enumeration,64,1.0,answer_hidden_state_patch::answer_state_transport::overall::projected_adoption_specificity,2,0.125,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,overall,,,projected_donor_adoption,True,9,0.371957671957672,0.23068783068783072,0.5611111111111111,0.00390625,exact_enumeration,512,0.21875,answer_hidden_state_patch::answer_state_transport::overall::projected_donor_adoption,2,0.0078125,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,overall,,,projected_donor_adoption,True,6,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.125,exact_enumeration,64,1.0,answer_hidden_state_patch::answer_state_transport::overall::projected_donor_adoption,2,0.125,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,overall,,,projected_specificity,True,9,0.673015873015873,0.4190476190476191,0.948148148148148,0.00390625,exact_enumeration,512,0.21875,answer_hidden_state_patch::answer_state_transport::overall::projected_specificity,2,0.0078125,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,overall,,,projected_specificity,True,6,0.19047619047619044,-0.41716269841269843,0.625,0.5625,exact_enumeration,64,1.0,answer_hidden_state_patch::answer_state_transport::overall::projected_specificity,2,0.5625,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,overall,,,projected_transport,True,9,0.673015873015873,0.42010582010582015,0.9444444444444444,0.00390625,exact_enumeration,512,0.21875,answer_hidden_state_patch::answer_state_transport::overall::projected_transport,2,0.0078125,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,overall,,,projected_transport,True,6,0.19047619047619044,-0.41716269841269843,0.625,0.5625,exact_enumeration,64,1.0,answer_hidden_state_patch::answer_state_transport::overall::projected_transport,2,0.5625,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,full_adoption_specificity,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,0.21875,answer_hidden_state_patch::answer_state_transport::signed_gap::full_adoption_specificity,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,full_adoption_specificity,True,3,0.6666666666666666,0.0,1.0,0.5,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,full_adoption_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,full_adoption_specificity,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,0.21875,answer_hidden_state_patch::answer_state_transport::signed_gap::full_adoption_specificity,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,full_adoption_specificity,True,3,0.6666666666666666,0.0,1.0,0.5,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,full_adoption_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,full_adoption_specificity,True,4,1.0,1.0,1.0,0.125,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,full_adoption_specificity,True,3,0.6666666666666666,0.0,1.0,0.5,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,full_adoption_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,full_adoption_specificity,True,4,1.0,1.0,1.0,0.125,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,full_adoption_specificity,True,3,1.0,1.0,1.0,0.25,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,full_adoption_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,full_donor_adoption,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,0.21875,answer_hidden_state_patch::answer_state_transport::signed_gap::full_donor_adoption,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,full_donor_adoption,True,3,0.6666666666666666,0.0,1.0,0.5,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,full_donor_adoption,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,full_donor_adoption,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,0.21875,answer_hidden_state_patch::answer_state_transport::signed_gap::full_donor_adoption,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,full_donor_adoption,True,3,0.6666666666666666,0.0,1.0,0.5,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,full_donor_adoption,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,full_donor_adoption,True,4,1.0,1.0,1.0,0.125,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,full_donor_adoption,True,3,0.6666666666666666,0.0,1.0,0.5,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,full_donor_adoption,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,full_donor_adoption,True,4,1.0,1.0,1.0,0.125,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,full_donor_adoption,True,3,1.0,1.0,1.0,0.25,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,full_donor_adoption,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,full_specificity,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,0.21875,answer_hidden_state_patch::answer_state_transport::signed_gap::full_specificity,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,full_specificity,True,3,-12.166666666666666,-38.5,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,full_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,full_specificity,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,0.21875,answer_hidden_state_patch::answer_state_transport::signed_gap::full_specificity,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,full_specificity,True,3,-0.5,-3.5,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,full_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,full_specificity,True,4,1.0,1.0,1.0,0.125,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,full_specificity,True,3,-0.8333333333333334,-4.5,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,full_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,full_specificity,True,4,1.0,1.0,1.0,0.125,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,full_specificity,True,3,1.0,1.0,1.0,0.25,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,full_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,full_transport,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,0.21875,answer_hidden_state_patch::answer_state_transport::signed_gap::full_transport,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,full_transport,True,3,-12.166666666666666,-38.5,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,full_transport,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,full_transport,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,0.21875,answer_hidden_state_patch::answer_state_transport::signed_gap::full_transport,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,full_transport,True,3,-0.5,-3.5,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,full_transport,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,full_transport,True,4,1.0,1.0,1.0,0.125,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,full_transport,True,3,-0.8333333333333334,-4.5,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,full_transport,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,full_transport,True,4,1.0,1.0,1.0,0.125,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
