split,seed,gold_count,occurrence,request_id,stimulus_id,trace_category,marker_kind,exact_count,parsed_count,boundary_kind,alignment_strategy,retokenized_suffix_tokens,endpoint_token,prefix_token_count,shared_baseline_prefix_tokens,prompt_token_count,output_token_count,item_char_length,item_line_number,city,raw_suffix,baseline_endpoint_token_id,pc1,pc2,pc3,display_vertical,band,centered_pc1,centered_pc2,centered_pc3,centered_band
confirmation,1259,2,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1259,V4_4_T10000_N2_seed1259,one_to_one,inline_count,True,2,semantic_end:labeled_rank,literal_baseline_token_prefix,0,185,186,186,10283,319,28,10,Dublin,"*Record 1 (Dublin, 97)** * *Continuing the",62902,-44.840553,8.279718,-8.334609,23.327135,upper,-29.13466,4.159302,-19.7179,upper
confirmation,1259,2,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1259,V4_4_T10000_N2_seed1259,one_to_one,inline_count,True,2,semantic_end:labeled_rank,literal_baseline_token_prefix,0,261,262,262,10283,319,29,13,Almaty,"Record 2 (Almaty, 100)** * *Scanning the r",62902,2.6349664,6.280263,-6.106159,6.894113,lower,29.13466,-4.159302,19.7179,lower
confirmation,1259,3,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1259,V4_4_T10000_N3_seed1259,one_to_one,inline_count,True,3,semantic_end:labeled_rank,literal_baseline_token_prefix,0,224,225,225,10283,350,22,13,Dublin,""" (Record 1: Dublin, 97) * Excerpt 2: ""In",236768,-42.731796,4.551765,-4.1712666,17.979822,upper,-41.857693,9.741675,-19.286211,upper
confirmation,1259,3,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1259,V4_4_T10000_N3_seed1259,one_to_one,inline_count,True,3,semantic_end:labeled_rank,literal_baseline_token_prefix,0,268,269,269,10283,350,23,14,Almaty,"(Record 2: Almaty, 100) * Excerpt 3: ""In",236768,5.0116796,-22.9976,1.1333292,-22.452402,lower,13.123001,-28.22427,9.18798,lower
confirmation,1259,3,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1259,V4_4_T10000_N3_seed1259,one_to_one,inline_count,True,3,semantic_end:labeled_rank,literal_baseline_token_prefix,0,308,309,309,10283,350,22,15,Madrid,""" (Record 3: Madrid, 68) 5. **Count the Record",236768,15.361471,16.950565,5.5637364,8.834825,lower,28.734695,18.482597,10.098231,lower
confirmation,1259,4,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1259,V4_4_T10000_N4_seed1259,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,173,174,174,10284,405,28,10,Dublin,"*Record 1 (Dublin, 97)** * *Scan 3 (Mid-pa",62902,-44.96869,9.27649,-9.142221,24.527355,upper,-48.35723,13.551738,-19.023046,upper
confirmation,1259,4,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1259,V4_4_T10000_N4_seed1259,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,238,239,239,10284,405,29,12,Almaty,"Record 2 (Almaty, 100)** * *Scan 4 (Mid-pa",62902,-0.16019583,-18.10044,-1.8145452,-15.566421,lower,2.6515214,-23.418829,15.316778,lower
confirmation,1259,4,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1259,V4_4_T10000_N4_seed1259,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,300,301,301,10284,405,28,14,Madrid,"*Record 3 (Madrid, 68)** * *Scan 5 (Later",62902,14.901803,-11.842463,3.6006126,-16.175463,lower,20.13929,-16.283905,-2.3472912,lower
confirmation,1259,4,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1259,V4_4_T10000_N4_seed1259,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,363,364,364,10284,405,26,16,Oslo,"**Record 4 (Oslo, 86)** 4. **Final Count:** I",62902,16.607445,24.396482,0.2970897,16.899832,lower,25.566416,26.151,6.053562,lower
confirmation,1259,5,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1259,V4_4_T10000_N5_seed1259,one_to_one,inline_count,True,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,169,170,170,10284,436,28,10,Dublin,"*Record 1 (Dublin, 97)** * *Scan 3 (Mid-pa",62902,-45.326363,8.945738,-8.658341,24.174187,upper,-52.364388,10.485374,-18.071312,upper
confirmation,1259,5,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1259,V4_4_T10000_N5_seed1259,one_to_one,inline_count,True,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,230,231,231,10284,436,29,12,Almaty,"Record 2 (Almaty, 100)** * *Scan 4 (Mid-pa",62902,-1.9569937,-19.426823,-3.6188667,-15.626735,lower,-2.9428444,-27.693775,14.848161,lower
confirmation,1259,5,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1259,V4_4_T10000_N5_seed1259,one_to_one,inline_count,True,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,287,288,288,10284,436,28,14,Madrid,"*Record 3 (Madrid, 68)** * *Scan 5 (Mid-pa",62902,9.515927,-15.934941,-1.6279887,-16.520803,lower,10.096957,-23.576828,-2.5480556,lower
confirmation,1259,5,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1259,V4_4_T10000_N5_seed1259,one_to_one,inline_count,True,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,346,347,347,10284,436,26,16,Oslo,"**Record 4 (Oslo, 86)** * *Scan 6 (End of",62902,20.215992,16.993258,4.666292,7.7515364,lower,25.16338,14.922418,3.89548,lower
confirmation,1259,5,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1259,V4_4_T10000_N5_seed1259,one_to_one,inline_count,True,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,399,400,400,10284,436,26,18,Lima,"**Record 5 (Lima, 57)** 4. **Count Verificati",62902,15.357342,26.326942,-1.1408021,19.475485,lower,20.046894,25.862812,1.8757288,lower
confirmation,1259,6,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1259,V4_4_T10000_N6_seed1259,partial_unique,inline_count,False,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,164,165,165,10285,443,27,9,Dublin,"**Count 1 (Dublin, 97)** * *Scan 3 (Excerp",62902,-45.291355,8.818195,-5.180951,22.88903,upper,-48.74582,21.07844,-14.149671,upper
confirmation,1259,6,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1259,V4_4_T10000_N6_seed1259,partial_unique,inline_count,False,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,215,216,216,10285,443,28,10,Almaty,"*Count 2 (Almaty, 100)** * *Scan 4 (Excerp",62902,0.6099485,-18.303148,-1.4802049,-16.085096,lower,3.906041,-15.654771,19.067406,lower
confirmation,1259,6,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1259,V4_4_T10000_N6_seed1259,partial_unique,inline_count,False,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,262,263,263,10285,443,27,11,Madrid,"**Count 3 (Madrid, 68)** * *Scan 5 (Excerp",62902,10.8520975,-16.388195,-0.68590343,-17.632517,lower,15.507726,-13.51795,-0.52956116,lower
confirmation,1259,6,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1259,V4_4_T10000_N6_seed1259,partial_unique,inline_count,False,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,318,319,319,10285,443,25,12,Oslo,"> **Count 4 (Oslo, 86)** * *Scan 6 (Excerp",62902,7.9625134,-4.573742,-1.1244907,-6.053887,lower,12.8676405,0.8105519,-2.2585304,lower
confirmation,1259,6,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1259,V4_4_T10000_N6_seed1259,partial_unique,inline_count,False,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,384,385,385,10285,443,25,13,Lima,"> **Count 5 (Lima, 57)** * *Scan 7 (Remain",62902,10.887386,0.94541484,-0.5687008,-2.1501403,lower,16.464413,7.2837296,-2.1296422,lower
confirmation,1259,7,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1259,V4_4_T10000_N7_seed1259,one_to_one,inline_count,True,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,119,120,120,10284,425,89,6,Dublin,"received a score of 97."" (City: Dublin, Score: 9",1781,-25.337717,7.2753096,-29.573671,23.806824,upper,-18.332155,13.262146,-0.6257206,upper
confirmation,1259,7,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1259,V4_4_T10000_N7_seed1259,one_to_one,inline_count,True,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,163,164,164,10284,425,90,7,Almaty,"eceived a score of 100."" (City: Almaty, Score: 1",1781,-15.020365,-10.955595,-33.4722,5.751936,lower,-6.43369,-10.531865,7.370108,lower
confirmation,1259,7,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1259,V4_4_T10000_N7_seed1259,one_to_one,inline_count,True,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,207,208,208,10284,425,89,8,Madrid,"received a score of 68."" (City: Madrid, Score: 6",1781,-10.715999,-9.669304,-33.505924,5.6557465,lower,-1.6112036,-9.153334,-1.1540387,lower
confirmation,1259,7,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1259,V4_4_T10000_N7_seed1259,one_to_one,inline_count,True,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,249,250,250,10284,425,87,9,Oslo,"received a score of 86."" (City: Oslo, Score: 86)",1781,-7.534123,-8.723823,-32.34052,5.1825414,lower,1.7393916,-7.995393,-2.8011591,lower
confirmation,1259,7,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1259,V4_4_T10000_N7_seed1259,one_to_one,inline_count,True,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,291,292,292,10284,425,87,10,Lima,"received a score of 57."" (City: Lima, Score: 57)",1781,-5.2635,-7.9656987,-30.30505,4.517811,lower,4.1750245,-6.9319935,-6.3443193,lower
confirmation,1259,7,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1259,V4_4_T10000_N7_seed1259,one_to_one,inline_count,True,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,333,334,334,10284,425,89,11,London,"received a score of 71."" (City: London, Score: 7",1781,-1.3637801,3.2282357,-27.036304,12.315602,lower,9.896418,6.0877213,1.7172644,lower
confirmation,1259,7,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1259,V4_4_T10000_N7_seed1259,one_to_one,inline_count,True,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,375,376,376,10284,425,88,12,Paris,"received a score of 92."" (City: Paris, Score: 92",1781,-1.4964787,11.196509,-29.877396,20.442688,lower,10.566212,15.262719,1.837865,lower
confirmation,1259,8,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1259,V4_4_T10000_N8_seed1259,partial_unique,inline_count,False,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,164,165,165,10285,507,27,9,Dublin,"**Count 1 (Dublin, 97)** * *Scan 3 (Excerp",62902,-45.247623,8.814502,-5.0733123,22.836992,upper,-54.668537,18.75673,-12.553241,upper
confirmation,1259,8,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1259,V4_4_T10000_N8_seed1259,partial_unique,inline_count,False,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,215,216,216,10285,507,28,10,Almaty,"*Count 2 (Almaty, 100)** * *Scan 4 (Excerp",62902,0.14917368,-17.86729,-1.5462261,-15.537626,lower,-2.60371,-17.368973,20.753967,lower
confirmation,1259,8,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1259,V4_4_T10000_N8_seed1259,partial_unique,inline_count,False,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,262,263,263,10285,507,27,11,Madrid,"**Count 3 (Madrid, 68)** * *Scan 5 (Excerp",62902,9.805765,-16.592941,-1.3527117,-17.287128,lower,8.317896,-16.029495,2.3775196,lower
confirmation,1259,8,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1259,V4_4_T10000_N8_seed1259,partial_unique,inline_count,False,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,318,319,319,10285,507,25,12,Oslo,"> **Count 4 (Oslo, 86)** * *Scan 6 (Excerp",62902,2.9389422,-11.231586,-5.4047,-9.120527,lower,0.61791813,-9.224274,-4.0623693,lower
confirmation,1259,8,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1259,V4_4_T10000_N8_seed1259,partial_unique,inline_count,False,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,367,368,368,10285,507,25,13,Lima,"> **Count 5 (Lima, 57)** * *Scan 7 (Excerp",62902,10.455676,-8.770938,-1.6790254,-10.359541,lower,8.985817,-6.2954907,-6.98329,lower
confirmation,1259,8,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1259,V4_4_T10000_N8_seed1259,partial_unique,inline_count,False,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,416,417,417,10285,507,27,14,London,"**Count 6 (London, 71)** * *Scan 8 (Excerp",62902,16.598904,-1.7699151,3.968255,-7.769432,lower,16.485094,1.7423805,-2.464836,lower
confirmation,1259,8,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1259,V4_4_T10000_N8_seed1259,partial_unique,inline_count,False,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,465,466,466,10285,507,30,15,Hyderabad,"ount 7 (Hyderabad, 75)** 4. **Final Count:** I",62902,20.611225,20.928932,5.237547,10.971746,lower,22.86552,28.41912,2.9322503,lower
confirmation,1259,9,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1259,V4_4_T10000_N9_seed1259,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,164,165,165,10286,611,27,9,Dublin,"**Count 1 (Dublin, 97)** * *Scan 3 (Excerp",62902,-45.36045,8.71506,-4.53244,22.600393,upper,-59.241592,10.848663,-12.771903,upper
confirmation,1259,9,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1259,V4_4_T10000_N9_seed1259,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,215,216,216,10286,611,28,10,Almaty,"*Count 2 (Almaty, 100)** * *Scan 4 (Excerp",62902,0.064550444,-17.72465,-1.7287387,-15.324124,lower,-7.075246,-25.05282,20.150158,lower
confirmation,1259,9,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1259,V4_4_T10000_N9_seed1259,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,262,263,263,10286,611,27,11,Madrid,"**Count 3 (Madrid, 68)** * *Scan 5 (Excerp",62902,9.446865,-16.568157,-1.4242833,-17.135971,lower,3.5047588,-23.813969,1.9388257,lower
confirmation,1259,9,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1259,V4_4_T10000_N9_seed1259,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,336,337,337,10286,611,25,12,Oslo,"> **Count 4 (Oslo, 86)** * *Scan 6 (Excerp",62902,4.0995717,-5.917989,-3.1197762,-5.4616413,lower,-1.8245995,-11.036195,0.023993915,lower
confirmation,1259,9,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1259,V4_4_T10000_N9_seed1259,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,383,384,384,10286,611,25,13,Lima,"> **Count 5 (Lima, 57)** * *Scan 7 (Excerp",62902,11.263885,-8.907829,-1.1539291,-10.894051,lower,5.4962773,-14.317053,-7.5901237,lower
confirmation,1259,9,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1259,V4_4_T10000_N9_seed1259,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,430,431,431,10286,611,27,14,London,"**Count 6 (London, 71)** * *Scan 8 (Excerp",62902,15.41967,-2.6990533,2.8832595,-7.894658,lower,10.782742,-7.2947216,-1.7028024,lower
confirmation,1259,9,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1259,V4_4_T10000_N9_seed1259,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,477,478,478,10286,611,26,15,Paris,"**Count 7 (Paris, 92)** * *Scan 9 (Excerp",62902,21.389763,16.560015,4.9508467,6.924753,lower,19.149078,15.33157,-0.62037945,lower
confirmation,1259,9,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1259,V4_4_T10000_N9_seed1259,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,524,525,525,10286,611,30,16,Hyderabad,"ount 8 (Hyderabad, 75)** * *Scan 10 (Excer",62902,19.33758,15.28345,2.1735225,7.3085933,lower,16.247257,14.397404,-10.319842,lower
confirmation,1259,9,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1259,V4_4_T10000_N9_seed1259,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,574,575,575,10286,611,29,17,Helsinki,"Count 9 (Helsinki, 77)** 4. **Final Count:** T",62902,13.7121,38.602547,-4.804542,32.17951,lower,12.961323,40.93713,10.892073,lower
confirmation,1259,10,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1259,V4_4_T10000_N10_seed1259,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,117,118,118,10286,491,80,6,Dublin,"received a score of 97."" (City: Dublin, Score: 9",1781,-25.359491,6.6332498,-30.471493,23.537537,upper,-17.6307,12.911837,-0.61120397,upper
confirmation,1259,10,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1259,V4_4_T10000_N10_seed1259,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,159,160,160,10286,491,81,7,Almaty,"eceived a score of 100."" (City: Almaty, Score: 1",1781,-15.59553,-10.203123,-33.18763,6.4995794,lower,-6.360947,-9.082681,8.324351,lower
confirmation,1259,10,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1259,V4_4_T10000_N10_seed1259,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,201,202,202,10286,491,80,8,Madrid,"received a score of 68."" (City: Madrid, Score: 6",1781,-11.765974,-9.632494,-33.71442,6.0656805,lower,-2.1858912,-8.451156,-0.5601804,lower
confirmation,1259,10,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1259,V4_4_T10000_N10_seed1259,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,241,242,242,10286,491,78,9,Oslo,"received a score of 86."" (City: Oslo, Score: 86)",1781,-10.777813,-9.386629,-33.31047,5.8618984,lower,-1.443589,-8.042774,-2.3254664,lower
confirmation,1259,10,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1259,V4_4_T10000_N10_seed1259,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,281,282,282,10286,491,78,10,Lima,"received a score of 57."" (City: Lima, Score: 57)",1781,-9.476719,-7.7877655,-32.635586,6.6884403,lower,0.29686016,-6.1849732,-4.546527,lower
confirmation,1259,10,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1259,V4_4_T10000_N10_seed1259,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,321,322,322,10286,491,80,11,London,"received a score of 71."" (City: London, Score: 7",1781,-7.842425,-7.5983877,-30.920866,5.8074126,lower,2.105979,-5.9518366,-2.5034153,lower
confirmation,1259,10,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1259,V4_4_T10000_N10_seed1259,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,361,362,362,10286,491,83,12,Hyderabad,"received a score of 75."" (City: Hyderabad, Score",1781,-6.974496,-8.02919,-32.295055,5.6259723,lower,3.0000515,-6.5163074,-6.701908,lower
confirmation,1259,10,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1259,V4_4_T10000_N10_seed1259,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,401,402,402,10286,491,82,13,Helsinki,"received a score of 77."" (City: Helsinki, Score:",1781,-0.9022732,11.841337,-30.003437,20.888615,lower,12.279545,16.207815,5.890462,lower
confirmation,1259,10,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1259,V4_4_T10000_N10_seed1259,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,441,442,442,10286,491,82,14,Brussels,"received a score of 69."" (City: Brussels, Score:",1781,-2.505862,10.727528,-28.815506,19.963516,lower,9.938691,15.110071,3.033887,lower
confirmation,1260,1,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1260,V4_4_T10000_N1_seed1260,full_coverage_with_duplicates,bullet,True,1,newline,literal_baseline_token_prefix,0,169,170,170,10379,274,82,8,Barcelona,received a score of 71.* * *Check against,9603,-22.769825,13.276966,-29.78159,28.502312,upper,-3.2204044,4.045162,1.1249125,lower
confirmation,1260,1,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1260,V4_4_T10000_N1_seed1260,full_coverage_with_duplicates,bullet,True,1,period,literal_baseline_token_prefix,0,199,200,200,10379,274,121,9,Barcelona,tions a city-score audit. This is 1 record. 5.,24391,-16.002674,7.045391,-25.78537,19.603739,upper,3.2204044,-4.045162,-1.1249125,lower
confirmation,1260,2,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1260,V4_4_T10000_N2_seed1260,one_to_one,inline_count,True,2,semantic_end:labeled_rank,literal_baseline_token_prefix,0,151,152,152,10379,317,25,10,Barcelona,"Record 1: Barcelona, 71) * *...End excerpt",236768,-41.254543,4.337277,6.246701,13.878061,upper,-27.399567,4.2628345,-11.681598,upper
confirmation,1260,2,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1260,V4_4_T10000_N2_seed1260,one_to_one,inline_count,True,2,semantic_end:labeled_rank,literal_baseline_token_prefix,0,222,223,223,10379,317,22,14,Vienna,""" (Record 2: Vienna, 64) * *...End excerpt",236768,2.2337132,3.1879756,-6.560118,4.3922358,lower,27.399567,-4.2628345,11.681598,lower
confirmation,1260,3,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1260,V4_4_T10000_N3_seed1260,one_to_one,inline_count,True,3,semantic_end:labeled_rank,literal_baseline_token_prefix,0,143,144,144,10379,299,30,9,Barcelona,"ecord 1:* Barcelona, 71. (Count = 1) * *P",236761,-36.036297,12.600024,-39.78072,35.116604,upper,-18.641058,12.124952,-15.65598,upper
confirmation,1260,3,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1260,V4_4_T10000_N3_seed1260,one_to_one,inline_count,True,3,semantic_end:labeled_rank,literal_baseline_token_prefix,0,199,200,200,10379,299,27,12,Vienna,"*Record 2:* Vienna, 64. (Count = 2) * *P",236761,-16.472221,-5.269656,-37.05734,12.468427,upper,4.5707493,-12.292759,8.898473,lower
confirmation,1260,3,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1260,V4_4_T10000_N3_seed1260,one_to_one,inline_count,True,3,semantic_end:labeled_rank,literal_baseline_token_prefix,0,255,256,256,10379,299,28,15,Chennai,"*Record 3:* Chennai, 76. (Count = 3) 4. **Fina",236761,-8.703434,5.1497645,-33.1734,18.234283,lower,14.070308,0.16780931,6.757506,lower
confirmation,1260,4,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1260,V4_4_T10000_N4_seed1260,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,143,144,144,10381,360,30,9,Barcelona,"ecord 1:* Barcelona, 71. (Count = 1) * *P",236761,-36.15864,12.426546,-39.56609,34.925335,upper,-23.045612,10.650406,-17.12492,upper
confirmation,1260,4,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1260,V4_4_T10000_N4_seed1260,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,199,200,200,10381,360,27,12,Vienna,"*Record 2:* Vienna, 64. (Count = 2) * *P",236761,-17.065786,-5.3560147,-37.265602,12.63431,upper,-0.4152352,-13.609339,6.4053593,lower
confirmation,1260,4,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1260,V4_4_T10000_N4_seed1260,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,255,256,256,10381,360,28,15,Chennai,"*Record 3:* Chennai, 76. (Count = 3) * *P",236761,-9.409134,2.9379597,-33.456688,16.553522,lower,8.683536,-3.6480975,3.2619984,lower
confirmation,1260,4,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1260,V4_4_T10000_N4_seed1260,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,313,314,314,10381,360,30,18,Sao Paulo,"ecord 4:* Sao Paulo, 98. (Count = 4) 4. **Fina",236761,-4.8868713,12.067989,-30.985674,22.58596,lower,14.777309,6.607031,7.4575634,lower
confirmation,1260,5,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1260,V4_4_T10000_N5_seed1260,one_to_one,inline_count,True,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,158,159,159,10381,524,31,9,Barcelona,"cord 1 (Barcelona, 71)** * *Scan 3 (Second",62902,-45.291428,9.939314,-10.179531,25.561972,upper,-53.45248,10.23681,-16.615797,upper
confirmation,1260,5,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1260,V4_4_T10000_N5_seed1260,one_to_one,inline_count,True,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,223,224,224,10381,524,28,11,Vienna,"*Record 2 (Vienna, 64)** * *Scan 5 (Third",62902,-0.6464265,-21.680868,-7.0027018,-16.900726,lower,-2.595399,-31.742054,10.5164175,lower
confirmation,1260,5,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1260,V4_4_T10000_N5_seed1260,one_to_one,inline_count,True,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,288,289,289,10381,524,29,13,Chennai,"Record 3 (Chennai, 76)** * *Scan 7 (Fourth",62902,18.86065,4.971134,4.139747,-2.448423,lower,21.525658,-0.51057327,13.930658,lower
confirmation,1260,5,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1260,V4_4_T10000_N5_seed1260,one_to_one,inline_count,True,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,355,356,356,10381,524,31,15,Sao Paulo,"cord 4 (Sao Paulo, 98)** * *Scan 9 (Fifth",62902,13.426023,-3.7842844,0.39979768,-7.4545894,lower,13.244211,-9.597371,-15.750486,lower
confirmation,1260,5,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1260,V4_4_T10000_N5_seed1260,one_to_one,inline_count,True,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,421,422,422,10381,524,26,17,Riga,"**Record 5 (Riga, 73)** * *Scan 11 (End o",62902,16.986807,32.181515,-1.3008657,24.297916,lower,21.278004,31.613188,7.9192047,lower
