model_label,family,bank_size,request_id,seed,gold_count,clean_prediction,clean_exact_count,ranked_prediction,ranked_exact_count,ranked_valid,random_replicates,ranked_heads,random_predictions,random_valid_rate,random_exact_rate,absolute_count_shift_specificity,correct_to_wrong_specificity,mae_specificity
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1325,1325,10,10,True,10,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[10, 10, 10]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1352,1352,10,10,True,10,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[10, 10, 10]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1254,1254,1,1,True,1,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[1, 1, 1]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1256,1256,1,1,True,1,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[1, 1, 1]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1261,1261,1,1,True,1,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[1, 1, 1]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1254,1254,2,2,True,2,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[2, 2, 2]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1256,1256,2,2,True,2,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[2, 2, 2]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1257,1257,2,2,True,2,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[2, 2, 2]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1258,1258,2,2,True,2,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[2, 2, 2]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1259,1259,2,2,True,2,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[2, 2, 2]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1260,1260,2,2,True,2,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[2, 2, 2]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1261,1261,2,2,True,2,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[2, 2, 2]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1262,1262,2,2,True,2,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[2, 2, 2]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1263,1263,2,2,True,2,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[2, 2, 2]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1254,1254,3,3,True,3,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[3, 3, 3]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1255,1255,3,3,True,3,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[3, 3, 3]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1258,1258,3,3,True,3,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[3, 3, 3]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1259,1259,3,3,True,3,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[3, 3, 3]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1261,1261,3,3,True,3,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[3, 3, 3]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1262,1262,3,3,True,3,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[3, 3, 3]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1263,1263,3,3,True,3,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[3, 3, 3]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1254,1254,4,4,True,4,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[4, 4, 4]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1255,1255,4,4,True,4,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[4, 4, 4]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1258,1258,4,4,True,4,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[4, 4, 4]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1261,1261,4,4,True,4,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[4, 4, 4]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1254,1254,5,5,True,5,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[5, 5, 5]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1255,1255,5,5,True,5,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[5, 5, 5]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1260,1260,5,5,True,5,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[5, 5, 5]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1261,1261,5,5,True,5,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[5, 5, 5]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1254,1254,6,6,True,6,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[6, 6, 6]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1255,1255,6,6,True,6,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[6, 6, 6]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1263,1263,6,6,True,6,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[6, 6, 6]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1254,1254,7,7,True,7,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[7, 7, 7]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1255,1255,7,7,True,7,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[7, 7, 7]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1259,1259,7,7,True,7,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[7, 7, 7]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1263,1263,7,7,True,7,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[7, 7, 7]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1254,1254,8,8,True,8,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[8, 8, 8]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1255,1255,8,8,True,8,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[8, 8, 8]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1261,1261,8,8,True,8,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[8, 8, 8]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1259,1259,9,9,True,9,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[9, 9, 9]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,32,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1260,1260,9,9,True,9,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [0, 4], [21, 4], [29, 2], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0]]","[9, 9, 9]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,61,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed10007,10007,10,10,True,10,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [11, 4], [41, 0], [41, 2], [35, 0], [29, 4], [41, 7], [35, 1], [23, 3], [11, 2], [29, 2], [11, 7], [11, 3], [0, 0], [0, 1], [0, 2], [0, 4], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [21, 4], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0], [19, 5], [6, 5], [31, 7], [25, 3], [19, 6], [31, 1], [19, 7], [13, 4], [4, 0], [26, 5], [20, 3], [21, 5], [14, 7], [13, 7], [34, 7]]","[10, 10, 10]",1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,answer_prompt_and_trace_aggregation,61,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed10016,10016,10,10,True,10,True,True,3,"[[5, 0], [17, 4], [17, 7], [17, 0], [17, 1], [5, 2], [5, 3], [35, 2], [41, 1], [23, 7], [29, 6], [29, 0], [23, 5], [23, 1], [35, 7], [5, 1], [11, 4], [41, 0], [41, 2], [35, 0], [29, 4], [41, 7], [35, 1], [23, 3], [11, 2], [29, 2], [11, 7], [11, 3], [0, 0], [0, 1], [0, 2], [0, 4], [3, 4], [15, 4], [16, 3], [27, 3], [18, 3], [20, 1], [26, 0], [21, 4], [25, 2], [2, 2], [21, 6], [30, 2], [16, 0], [30, 0], [19, 5], [6, 5], [31, 7], [25, 3], [19, 6], [31, 1], [19, 7], [13, 4], [4, 0], [26, 5], [20, 3], [21, 5], [14, 7], [13, 7], [34, 7]]","[10, 10, 10]",1.0,1.0,0.0,0.0,0.0
