model_label,prompt_mode,query_order,target_passage_tokens,num_needles,observed,predicted,candidate,scheme
Qwen3-1.7B,enumeration,query_last,2000,3,0.0,1.4492774397104677,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,2000,4,1.7232025384149494,1.3584936430149548,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,2000,5,1.3668009984968523,1.2880762596035522,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,2000,6,2.565165194379757,1.230541068049459,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,2000,8,1.6756010819589697,1.139757271353946,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,2000,10,3.3619642036744124,1.0693398879425435,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,2000,20,-1.1898662519473775,0.8506035162815346,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,2000,30,-2.329674885704187,0.7226509413160386,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,5000,1,0.0,1.2944682109255918,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,5000,2,1.4225927168922832,1.3665328939864871,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,5000,3,1.0236555560826326,1.408688031203466,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,5000,4,2.583780706078494,1.4385975770473824,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,5000,5,2.3905338352181595,1.461797223173838,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,5000,6,2.1503042183652648,1.4807527142643613,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,5000,8,1.63248796402182,1.5106622601082778,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,5000,10,2.3051545949878736,1.5338619062347334,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,5000,20,0.003943086567840481,1.6059265892956287,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,5000,30,-1.2562072771124908,1.6480817265126075,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,10000,1,0.0,1.1346160892848154,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,10000,2,0.764152653504012,1.1920304529051884,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,10000,3,-0.1762747174039086,1.2256157026258758,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,10000,4,4.741692594561639,1.2494448165255616,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,10000,5,2.764820681482886,1.2679281132250386,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,10000,6,3.5153522619958393,1.2830300662462488,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,10000,8,3.4120184173335146,1.3068591801459348,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,10000,10,4.023046009284996,1.3253424768454118,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,10000,20,4.179098565572732,1.382756840465785,shared_log_interaction,length
Qwen3-1.7B,enumeration,query_last,10000,30,-0.5316497091763369,1.416342090186472,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,2000,1,0.0,-0.42278586280540303,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,2000,2,0.0,-0.641522234466412,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,2000,3,0.0,-0.7694748094319079,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,2000,4,-0.1762747174039086,-0.8602586061274208,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,2000,5,-0.1762747174039086,-0.9306759895388235,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,2000,6,0.0,-0.9882111810929167,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,2000,8,-0.7537289074754328,-1.0789949777884298,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,2000,10,-0.8286911042860841,-1.1494123611998326,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,2000,20,-1.6113229055847178,-1.3681487328608413,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,2000,30,-2.226913498065846,-1.4961013078263372,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,5000,1,0.0,-0.6659074789360654,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,5000,2,0.0,-0.5938427958751701,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,5000,3,0.0,-0.5516876586581912,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,5000,4,0.0,-0.5217781128142748,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,5000,5,0.0,-0.49857846668781913,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,5000,6,-0.1762747174039086,-0.47962297559729594,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,5000,8,-0.7162387266542306,-0.44971342975337947,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,5000,10,-1.0049658216899926,-0.4265137836269239,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,5000,20,-1.490301405786616,-0.3544491005660286,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,5000,30,-2.4679141822932786,-0.3122939633490497,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,10000,1,0.0,-0.4753024633106772,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,10000,2,0.0,-0.41788809969030416,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,10000,3,0.0,-0.38430284996961694,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,10000,4,0.0,-0.36047373606993105,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,10000,5,-0.1762747174039086,-0.34199043937045404,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,10000,6,-0.1762747174039086,-0.32688848634924383,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,10000,8,-0.1762747174039086,-0.3030593724495579,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,10000,10,-0.1762747174039086,-0.2845760757500809,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,10000,20,-1.6335372066354332,-0.22716171212970776,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_first,10000,30,-2.2166533670160726,-0.19357646240902054,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,2000,1,0.22034339675488576,-0.39736535183960187,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,2000,2,0.0,-0.6161017235006108,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,2000,3,0.0,-0.7440542984661068,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,2000,4,-0.3525494348078172,-0.8348380951616197,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,2000,5,-0.1762747174039086,-0.9052554785730222,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,2000,6,-0.5288241522117259,-0.9627906701271158,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,2000,8,-1.2298705769536995,-1.0535744668226286,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,2000,10,-0.6524163868821754,-1.1239918502340314,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,2000,20,-2.0874557527237356,-1.3427282218950403,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,2000,30,-2.6404674348777077,-1.4706807968605362,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,5000,1,0.3525494348078172,-0.7685066554313114,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,5000,2,0.0,-0.696441972370416,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,5000,3,-0.22034339675488576,-0.6542868351534371,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,5000,4,0.0,-0.6243772893095207,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,5000,5,0.0,-0.6011776431830651,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,5000,6,-0.6412765298435793,-0.5822221520925418,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,5000,8,-0.3525494348078172,-0.5523126062486254,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,5000,10,-1.2851237945595064,-0.5291129601221698,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,5000,20,-0.9042215028616157,-0.45704827706127454,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,5000,30,-2.019872679318964,-0.4148931398442956,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,10000,1,0.3525494348078172,-0.5310060958488874,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,10000,2,0.1762747174039086,-0.4735917322285143,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,10000,3,0.0,-0.44000648250782703,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,10000,4,0.36368929184641335,-0.41617736860814114,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,10000,5,0.0,-0.3976940719086641,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,10000,6,-0.3525494348078172,-0.3825921188874538,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,10000,8,-0.6412765298435793,-0.3587630049877679,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,10000,10,-0.2512369142145599,-0.34027970828829096,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,10000,20,-2.11304058979436,-0.2828653446679179,shared_log_interaction,length
Qwen3-1.7B,native_thinking,query_last,10000,30,-2.285692919107323,-0.2492800949472306,shared_log_interaction,length
Qwen3-32B,direct,query_first,2000,1,0.0,0.6804296401704796,shared_log_interaction,length
Qwen3-32B,direct,query_first,2000,2,0.0,0.46169326850947046,shared_log_interaction,length
Qwen3-32B,direct,query_first,2000,3,0.0,0.3337406935439746,shared_log_interaction,length
Qwen3-32B,direct,query_first,2000,4,0.0,0.2429568968484616,shared_log_interaction,length
Qwen3-32B,direct,query_first,2000,5,0.0,0.17253951343705903,shared_log_interaction,length
Qwen3-32B,direct,query_first,2000,6,0.0,0.11500432188296565,shared_log_interaction,length
Qwen3-32B,direct,query_first,2000,8,0.6412765298435793,0.02422052518745276,shared_log_interaction,length
Qwen3-32B,direct,query_first,2000,10,1.0424560025111949,-0.046196858223949866,shared_log_interaction,length
Qwen3-32B,direct,query_first,2000,20,1.964917194835176,-0.26493322988495877,shared_log_interaction,length
Qwen3-32B,direct,query_first,2000,30,0.4189425094522202,-0.3928858048504548,shared_log_interaction,length
Qwen3-32B,direct,query_first,5000,1,0.0,0.38370479873998936,shared_log_interaction,length
Qwen3-32B,direct,query_first,5000,2,0.0,0.4557694818008847,shared_log_interaction,length
Qwen3-32B,direct,query_first,5000,3,0.0,0.49792461901786356,shared_log_interaction,length
Qwen3-32B,direct,query_first,5000,4,0.0,0.5278341648617799,shared_log_interaction,length
Qwen3-32B,direct,query_first,5000,5,0.28872709503576205,0.5510338109882356,shared_log_interaction,length
Qwen3-32B,direct,query_first,5000,6,0.3525494348078172,0.5699893020787589,shared_log_interaction,length
Qwen3-32B,direct,query_first,5000,8,0.9300036248793413,0.5998988479226752,shared_log_interaction,length
Qwen3-32B,direct,query_first,5000,10,0.7162387266542306,0.6230984940491309,shared_log_interaction,length
Qwen3-32B,direct,query_first,5000,20,1.9002407042065377,0.6951631771100262,shared_log_interaction,length
Qwen3-32B,direct,query_first,5000,30,1.3276653228926807,0.737318314327005,shared_log_interaction,length
Qwen3-32B,direct,query_first,10000,1,0.0,0.5644124715547836,shared_log_interaction,length
Qwen3-32B,direct,query_first,10000,2,0.0,0.6218268351751567,shared_log_interaction,length
Qwen3-32B,direct,query_first,10000,3,0.0,0.6554120848958439,shared_log_interaction,length
Qwen3-32B,direct,query_first,10000,4,0.0,0.6792411987955298,shared_log_interaction,length
Qwen3-32B,direct,query_first,10000,5,0.0,0.6977244954950068,shared_log_interaction,length
Qwen3-32B,direct,query_first,10000,6,0.4011794726676155,0.7128264485162171,shared_log_interaction,length
Qwen3-32B,direct,query_first,10000,8,0.6412765298435793,0.736655562415903,shared_log_interaction,length
Qwen3-32B,direct,query_first,10000,10,0.7537289074754328,0.75513885911538,shared_log_interaction,length
Qwen3-32B,direct,query_first,10000,20,2.312438341272753,0.812553222735753,shared_log_interaction,length
Qwen3-32B,direct,query_first,10000,30,2.4875347721324403,0.8461384724564404,shared_log_interaction,length
Qwen3-32B,direct,query_last,2000,1,0.0,1.1960689852023125,shared_log_interaction,length
Qwen3-32B,direct,query_last,2000,2,0.0,0.9773326135413036,shared_log_interaction,length
Qwen3-32B,direct,query_last,2000,3,0.0,0.8493800385758077,shared_log_interaction,length
Qwen3-32B,direct,query_last,2000,4,0.0,0.7585962418802947,shared_log_interaction,length
Qwen3-32B,direct,query_last,2000,5,0.0,0.688178858468892,shared_log_interaction,length
Qwen3-32B,direct,query_last,2000,6,0.1762747174039086,0.6306436669147987,shared_log_interaction,length
Qwen3-32B,direct,query_last,2000,8,0.9938259646513965,0.5398598702192858,shared_log_interaction,length
Qwen3-32B,direct,query_last,2000,10,1.0424560025111949,0.46944248680788314,shared_log_interaction,length
Qwen3-32B,direct,query_last,2000,20,1.5535555437937907,0.25070611514687424,shared_log_interaction,length
Qwen3-32B,direct,query_last,2000,30,-0.17376057321878852,0.12275354018137818,shared_log_interaction,length
Qwen3-32B,direct,query_last,5000,1,0.0,0.6442020590146054,shared_log_interaction,length
Qwen3-32B,direct,query_last,5000,2,0.0,0.7162667420755007,shared_log_interaction,length
Qwen3-32B,direct,query_last,5000,3,0.1762747174039086,0.7584218792924796,shared_log_interaction,length
Qwen3-32B,direct,query_last,5000,4,0.3525494348078172,0.788331425136396,shared_log_interaction,length
Qwen3-32B,direct,query_last,5000,5,0.7050988696156344,0.8115310712628517,shared_log_interaction,length
Qwen3-32B,direct,query_last,5000,6,0.8175512472474878,0.8304865623533748,shared_log_interaction,length
Qwen3-32B,direct,query_last,5000,8,1.331183097546957,0.8603961081972912,shared_log_interaction,length
Qwen3-32B,direct,query_last,5000,10,1.2851237945595064,0.8835957543237469,shared_log_interaction,length
Qwen3-32B,direct,query_last,5000,20,2.1386777680539644,0.9556604373846422,shared_log_interaction,length
Qwen3-32B,direct,query_last,5000,30,2.8783099234389846,0.997815574601621,shared_log_interaction,length
Qwen3-32B,direct,query_last,10000,1,0.0,0.7699985972825064,shared_log_interaction,length
Qwen3-32B,direct,query_last,10000,2,0.0,0.8274129609028795,shared_log_interaction,length
Qwen3-32B,direct,query_last,10000,3,0.7050988696156344,0.8609982106235667,shared_log_interaction,length
Qwen3-32B,direct,query_last,10000,4,0.1762747174039086,0.8848273245232526,shared_log_interaction,length
Qwen3-32B,direct,query_last,10000,5,0.6412765298435793,0.9033106212227298,shared_log_interaction,length
Qwen3-32B,direct,query_last,10000,6,1.1351812361064508,0.9184125742439398,shared_log_interaction,length
Qwen3-32B,direct,query_last,10000,8,1.7834797650884888,0.942241688143626,shared_log_interaction,length
Qwen3-32B,direct,query_last,10000,10,1.9527890740411664,0.9607249848431028,shared_log_interaction,length
Qwen3-32B,direct,query_last,10000,20,2.7474148752027574,1.018139348463476,shared_log_interaction,length
Qwen3-32B,direct,query_last,10000,30,3.139828743082883,1.0517245981841632,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,2000,1,3.152223977339247,3.2309737959620852,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,2000,2,0.0,3.012237424301076,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,2000,3,0.0,2.88428484933558,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,2000,4,2.5458534914750133,2.793501052640067,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,2000,5,2.6551095918889196,2.7230836692286644,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,2000,6,5.4116754947047,2.6655484776745713,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,2000,8,7.101308250117538,2.574764680979058,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,2000,10,7.321895778974846,2.5043472975676555,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,2000,20,4.770217736345505,2.2856109259066466,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,2000,30,5.028131744343581,2.1576583509411504,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,5000,1,1.0494103543681157,3.489188543986549,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,5000,2,1.1380741735138264,3.5612532270474437,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,5000,3,1.2244995237303493,3.6034083642644226,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,5000,4,2.5458534914750133,3.6333179101083397,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,5000,5,1.3495175808838196,3.6565175562347947,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,5000,6,2.6971350099909737,3.675473047325318,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,5000,8,5.6820853478996565,3.7053825931692344,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,5000,10,7.33104097328741,3.72858223929569,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,5000,20,3.179451438197706,3.8006469223565853,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,5000,30,1.6801318851317912,3.8428020595735637,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,10000,1,0.0,3.3993233640751166,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,10000,2,2.2547762618256555,3.456737727695489,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,10000,3,1.2244995237303493,3.4903229774161764,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,10000,4,2.5458534914750133,3.514152091315863,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,10000,5,2.624748487053208,3.53263538801534,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,10000,6,4.05982417140944,3.5477373410365503,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,10000,8,7.099759533851878,3.571566454936236,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,10000,10,7.296188061026578,3.590049751635713,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,10000,20,6.36391753862589,3.6474641152560863,shared_log_interaction,length
Qwen3-32B,enumeration,query_first,10000,30,1.3174420307778643,3.6810493649767735,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,2000,1,0.0,0.07076515158684132,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,2000,2,0.0,-0.14797122007416763,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,2000,3,0.0,-0.2759237950396636,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,2000,4,0.0,-0.36670759173517653,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,2000,5,0.0,-0.43712497514657916,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,2000,6,0.0,-0.4946601667006725,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,2000,8,0.0,-0.5854439633961854,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,2000,10,0.0,-0.655861346807588,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,2000,20,0.0,-0.8745977184685969,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,2000,30,0.0,-1.0025502934340929,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,5000,1,0.0,-0.17648091472422647,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,5000,2,0.0,-0.10441623166333117,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,5000,3,0.0,-0.06226109444635232,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,5000,4,0.0,-0.032351548602435866,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,5000,5,0.0,-0.009151902475980273,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,5000,6,0.0,0.009803588614542988,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,5000,8,0.0,0.03971313445845944,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,5000,10,0.0,0.06291278058491503,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,5000,20,0.0,0.13497746364581034,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,5000,30,0.0,0.1771326008627892,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,10000,1,0.0,0.10614257189171974,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,10000,2,0.0,0.16355693551209285,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,10000,3,0.0,0.1971421852327801,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,10000,4,0.0,0.220971299132466,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,10000,5,0.0,0.239454595831943,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,10000,6,0.0,0.2545565488531532,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,10000,8,0.0,0.2783856627528391,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,10000,10,0.0,0.2968689594523161,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,10000,20,-0.36368929184641335,0.3542833230726892,shared_log_interaction,length
Qwen3-32B,enumeration,query_last,10000,30,-0.1762747174039086,0.3878685727933765,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,2000,1,0.0,0.12268115057580728,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,2000,2,0.0,-0.09605522108520168,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,2000,3,0.0,-0.2240077960506976,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,2000,4,0.0,-0.3147915927462106,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,2000,5,0.0,-0.3852089761576132,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,2000,6,0.0,-0.44274416771170655,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,2000,8,0.0,-0.5335279644072194,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,2000,10,0.0,-0.6039453478186221,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,2000,20,0.1762747174039086,-0.822681719479631,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,2000,30,0.0,-0.9506342944451271,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,5000,1,0.0,-0.14066897839151488,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,5000,2,0.0,-0.06860429533061957,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,5000,3,0.49835597052898245,-0.026449158113640726,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,5000,4,0.0,0.003460387730275731,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,5000,5,0.0,0.026660033856731324,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,5000,6,0.0,0.045615524947254585,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,5000,8,0.0,0.07552507079117105,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,5000,10,0.0,0.09872471691762663,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,5000,20,0.0,0.17078939997852194,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,5000,30,0.0,0.21294453719550083,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,10000,1,0.0,0.13987410628836158,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,10000,2,0.0,0.1972884699087347,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,10000,3,0.0,0.23087371962942194,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,10000,4,0.0,0.25470283352910783,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,10000,5,0.0,0.27318613022858484,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,10000,6,0.0,0.28828808324979505,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,10000,8,0.0,0.312117197149481,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,10000,10,0.0,0.33060049384895795,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,10000,20,0.0,0.38801485746933106,shared_log_interaction,length
Qwen3-32B,native_thinking,query_first,10000,30,0.0,0.4216001071900184,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,2000,1,0.0,0.09061732408362841,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,2000,2,0.0,-0.12811904757738055,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,2000,3,0.0,-0.2560716225428765,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,2000,4,0.0,-0.3468554192383895,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,2000,5,0.0,-0.41727280264979205,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,2000,6,0.0,-0.4748079942038855,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,2000,8,0.0,-0.5655917908993983,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,2000,10,0.0,-0.636009174310801,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,2000,20,0.0,-0.8547455459718097,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,2000,30,0.0,-0.9826981209373059,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,5000,1,0.0,-0.15662874222744133,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,5000,2,0.0,-0.08456405916654602,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,5000,3,0.0,-0.04240892194956718,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,5000,4,0.0,-0.012499376105650724,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,5000,5,0.0,0.01070027002080487,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,5000,6,0.0,0.029655761111328127,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,5000,8,0.0,0.059565306955244576,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,5000,10,0.0,0.08276495308170018,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,5000,20,0.0,0.15482963614259548,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,5000,30,0.0,0.19698477335957434,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,10000,1,0.0,0.10614257189171653,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,10000,2,0.0,0.16355693551208964,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,10000,3,0.0,0.19714218523277688,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,10000,4,0.49835597052898245,0.22097129913246277,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,10000,5,0.0,0.23945459583193976,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,10000,6,0.0,0.25455654885315,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,10000,8,0.0,0.2783856627528359,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,10000,10,0.0,0.2968689594523129,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,10000,20,-0.46500181243967076,0.354283323072686,shared_log_interaction,length
Qwen3-32B,native_thinking,query_last,10000,30,-0.1762747174039086,0.3878685727933733,shared_log_interaction,length
Qwen3-8B,direct,query_first,2000,1,0.0,-0.8579429615582004,shared_log_interaction,length
Qwen3-8B,direct,query_first,2000,2,0.0,-1.0766793332192095,shared_log_interaction,length
Qwen3-8B,direct,query_first,2000,3,0.0,-1.2046319081847054,shared_log_interaction,length
Qwen3-8B,direct,query_first,2000,4,-0.1762747174039086,-1.2954157048802184,shared_log_interaction,length
Qwen3-8B,direct,query_first,2000,5,-0.3525494348078172,-1.365833088291621,shared_log_interaction,length
Qwen3-8B,direct,query_first,2000,6,-0.8175512472474878,-1.4233682798457141,shared_log_interaction,length
Qwen3-8B,direct,query_first,2000,8,-0.1762747174039086,-1.5141520765412273,shared_log_interaction,length
Qwen3-8B,direct,query_first,2000,10,-1.2187307199151034,-1.5845694599526299,shared_log_interaction,length
