request_id,stimulus_id,seed,model_label,model_id,target_passage_tokens,model_passage_tokens,model_input_tokens,num_needles,density_per_1k,prompt_mode,thinking_enabled,query_order,exact_correct,parse_success,format_failure,truncated,parse_status,finish_reason,gold_count,predicted_count,absolute_error,normalized_absolute_error,signed_error,output_tokens,error_category,missing_pairs_n,hallucinated_pairs_n,duplicate_listed_pairs_n,listed_records_n,listed_total_matches_length,pair_precision,pair_recall,pair_f1,source_file,source_line
Qwen3-32B/enumeration/query_last/T2000_N30_seed1234,T2000_N30_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,30,15.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,292,correct,0,0,0,30,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,521
Qwen3-32B/enumeration/query_last/T2000_N30_seed1235,T2000_N30_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,30,15.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,287,correct,0,0,0,30,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,522
Qwen3-32B/enumeration/query_last/T2000_N30_seed1236,T2000_N30_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,30,15.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,286,correct,0,0,0,30,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,523
Qwen3-32B/enumeration/query_last/T2000_N30_seed1237,T2000_N30_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,30,15.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,287,correct,0,0,0,30,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,524
Qwen3-32B/enumeration/query_last/T2000_N30_seed1238,T2000_N30_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,30,15.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,286,correct,0,0,0,30,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,525
Qwen3-32B/enumeration/query_last/T2000_N3_seed1234,T2000_N3_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,3,1.5,enumeration,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,31,correct,0,0,0,3,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,526
Qwen3-32B/enumeration/query_last/T2000_N3_seed1235,T2000_N3_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,3,1.5,enumeration,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,30,correct,0,0,0,3,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,527
Qwen3-32B/enumeration/query_last/T2000_N3_seed1236,T2000_N3_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,3,1.5,enumeration,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,31,correct,0,0,0,3,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,528
Qwen3-32B/enumeration/query_last/T2000_N3_seed1237,T2000_N3_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,3,1.5,enumeration,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,31,correct,0,0,0,3,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,529
Qwen3-32B/enumeration/query_last/T2000_N3_seed1238,T2000_N3_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,3,1.5,enumeration,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,30,correct,0,0,0,3,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,530
Qwen3-32B/enumeration/query_last/T2000_N4_seed1234,T2000_N4_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,4,2.0,enumeration,0,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,40,correct,0,0,0,4,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,531
Qwen3-32B/enumeration/query_last/T2000_N4_seed1235,T2000_N4_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,4,2.0,enumeration,0,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,39,correct,0,0,0,4,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,532
Qwen3-32B/enumeration/query_last/T2000_N4_seed1236,T2000_N4_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,4,2.0,enumeration,0,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,43,correct,0,0,0,4,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,533
Qwen3-32B/enumeration/query_last/T2000_N4_seed1237,T2000_N4_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2108,4,2.0,enumeration,0,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,41,correct,0,0,0,4,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,534
Qwen3-32B/enumeration/query_last/T2000_N4_seed1238,T2000_N4_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,4,2.0,enumeration,0,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,40,correct,0,0,0,4,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,535
Qwen3-32B/enumeration/query_last/T2000_N5_seed1234,T2000_N5_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,5,2.5,enumeration,0,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,49,correct,0,0,0,5,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,536
Qwen3-32B/enumeration/query_last/T2000_N5_seed1235,T2000_N5_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,5,2.5,enumeration,0,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,50,correct,0,0,0,5,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,537
Qwen3-32B/enumeration/query_last/T2000_N5_seed1236,T2000_N5_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,5,2.5,enumeration,0,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,45,correct,0,0,0,5,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,538
Qwen3-32B/enumeration/query_last/T2000_N5_seed1237,T2000_N5_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2108,5,2.5,enumeration,0,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,50,correct,0,0,0,5,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,539
Qwen3-32B/enumeration/query_last/T2000_N5_seed1238,T2000_N5_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,5,2.5,enumeration,0,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,47,correct,0,0,0,5,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,540
Qwen3-32B/enumeration/query_last/T2000_N6_seed1234,T2000_N6_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,6,3.0,enumeration,0,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,56,correct,0,0,0,6,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,541
Qwen3-32B/enumeration/query_last/T2000_N6_seed1235,T2000_N6_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,6,3.0,enumeration,0,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,59,correct,0,0,0,6,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,542
Qwen3-32B/enumeration/query_last/T2000_N6_seed1236,T2000_N6_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,6,3.0,enumeration,0,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,61,correct,0,0,0,6,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,543
Qwen3-32B/enumeration/query_last/T2000_N6_seed1237,T2000_N6_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,6,3.0,enumeration,0,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,56,correct,0,0,0,6,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,544
Qwen3-32B/enumeration/query_last/T2000_N6_seed1238,T2000_N6_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,6,3.0,enumeration,0,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,57,correct,0,0,0,6,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,545
Qwen3-32B/enumeration/query_last/T2000_N8_seed1234,T2000_N8_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,8,4.0,enumeration,0,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,76,correct,0,0,0,8,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,546
Qwen3-32B/enumeration/query_last/T2000_N8_seed1235,T2000_N8_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,8,4.0,enumeration,0,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,78,correct,0,0,0,8,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,547
Qwen3-32B/enumeration/query_last/T2000_N8_seed1236,T2000_N8_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,8,4.0,enumeration,0,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,81,correct,0,0,0,8,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,548
Qwen3-32B/enumeration/query_last/T2000_N8_seed1237,T2000_N8_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,8,4.0,enumeration,0,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,73,correct,0,0,0,8,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,549
Qwen3-32B/enumeration/query_last/T2000_N8_seed1238,T2000_N8_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2109,8,4.0,enumeration,0,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,76,correct,0,0,0,8,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,550
Qwen3-32B/enumeration/query_last/T5000_N10_seed1234,T5000_N10_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,10,2.0,enumeration,0,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,93,correct,0,0,0,10,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,551
Qwen3-32B/enumeration/query_last/T5000_N10_seed1235,T5000_N10_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,10,2.0,enumeration,0,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,94,correct,0,0,0,10,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,552
Qwen3-32B/enumeration/query_last/T5000_N10_seed1236,T5000_N10_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5108,10,2.0,enumeration,0,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,93,correct,0,0,0,10,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,553
Qwen3-32B/enumeration/query_last/T5000_N10_seed1237,T5000_N10_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,10,2.0,enumeration,0,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,92,correct,0,0,0,10,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,554
Qwen3-32B/enumeration/query_last/T5000_N10_seed1238,T5000_N10_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,10,2.0,enumeration,0,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,91,correct,0,0,0,10,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,555
Qwen3-32B/enumeration/query_last/T5000_N1_seed1234,T5000_N1_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,1,0.2,enumeration,0,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,13,correct,0,0,0,1,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,556
Qwen3-32B/enumeration/query_last/T5000_N1_seed1235,T5000_N1_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,1,0.2,enumeration,0,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,16,correct,0,0,0,1,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,557
Qwen3-32B/enumeration/query_last/T5000_N1_seed1236,T5000_N1_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5108,1,0.2,enumeration,0,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,16,correct,0,0,0,1,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,558
Qwen3-32B/enumeration/query_last/T5000_N1_seed1237,T5000_N1_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,1,0.2,enumeration,0,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,15,correct,0,0,0,1,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,559
Qwen3-32B/enumeration/query_last/T5000_N1_seed1238,T5000_N1_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,1,0.2,enumeration,0,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,13,correct,0,0,0,1,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,560
Qwen3-32B/enumeration/query_last/T5000_N20_seed1234,T5000_N20_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,20,4.0,enumeration,0,query_last,1,1,0,0,ok,stop,20,20.0,0.0,0.0,0.0,191,correct,0,0,0,20,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,561
Qwen3-32B/enumeration/query_last/T5000_N20_seed1235,T5000_N20_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,20,4.0,enumeration,0,query_last,1,1,0,0,ok,stop,20,20.0,0.0,0.0,0.0,196,correct,0,0,0,20,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,562
Qwen3-32B/enumeration/query_last/T5000_N20_seed1236,T5000_N20_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,20,4.0,enumeration,0,query_last,1,1,0,0,ok,stop,20,20.0,0.0,0.0,0.0,196,correct,0,0,0,20,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,563
Qwen3-32B/enumeration/query_last/T5000_N20_seed1237,T5000_N20_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,20,4.0,enumeration,0,query_last,1,1,0,0,ok,stop,20,20.0,0.0,0.0,0.0,193,correct,0,0,0,20,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,564
Qwen3-32B/enumeration/query_last/T5000_N20_seed1238,T5000_N20_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,20,4.0,enumeration,0,query_last,1,1,0,0,ok,stop,20,20.0,0.0,0.0,0.0,193,correct,0,0,0,20,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,565
Qwen3-32B/enumeration/query_last/T5000_N2_seed1234,T5000_N2_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,2,0.4,enumeration,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,21,correct,0,0,0,2,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,566
Qwen3-32B/enumeration/query_last/T5000_N2_seed1235,T5000_N2_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,2,0.4,enumeration,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,24,correct,0,0,0,2,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,567
Qwen3-32B/enumeration/query_last/T5000_N2_seed1236,T5000_N2_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,2,0.4,enumeration,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,23,correct,0,0,0,2,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,568
Qwen3-32B/enumeration/query_last/T5000_N2_seed1237,T5000_N2_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,2,0.4,enumeration,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,22,correct,0,0,0,2,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,569
Qwen3-32B/enumeration/query_last/T5000_N2_seed1238,T5000_N2_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,2,0.4,enumeration,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,21,correct,0,0,0,2,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,570
Qwen3-32B/enumeration/query_last/T5000_N30_seed1234,T5000_N30_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,30,6.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,292,correct,0,0,0,30,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,571
Qwen3-32B/enumeration/query_last/T5000_N30_seed1235,T5000_N30_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,30,6.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,287,correct,0,0,0,30,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,572
Qwen3-32B/enumeration/query_last/T5000_N30_seed1236,T5000_N30_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,30,6.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,286,correct,0,0,0,30,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,573
Qwen3-32B/enumeration/query_last/T5000_N30_seed1237,T5000_N30_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,30,6.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,287,correct,0,0,0,30,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,574
Qwen3-32B/enumeration/query_last/T5000_N30_seed1238,T5000_N30_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,30,6.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,286,correct,0,0,0,30,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,575
Qwen3-32B/enumeration/query_last/T5000_N3_seed1234,T5000_N3_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,3,0.6,enumeration,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,31,correct,0,0,0,3,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,576
Qwen3-32B/enumeration/query_last/T5000_N3_seed1235,T5000_N3_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5108,3,0.6,enumeration,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,30,correct,0,0,0,3,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,577
Qwen3-32B/enumeration/query_last/T5000_N3_seed1236,T5000_N3_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,3,0.6,enumeration,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,31,correct,0,0,0,3,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,578
Qwen3-32B/enumeration/query_last/T5000_N3_seed1237,T5000_N3_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,5000,5000,5109,3,0.6,enumeration,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,31,correct,0,0,0,3,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,579
